trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction
1613,1377,2022-09-15,16:01:26,16:54:32,Kandy,Digana,53.1,5.466666666666667,0.1029504080351538,3,Thursday,16.0,0,1,-4.338333333333331,Kandy-Digana
1614,1377,2022-09-16,07:08:21,07:54:23,Digana,Kandy,46.03333333333333,5.783333333333333,0.12563359884141925,4,Friday,7.25,0,1,-11.405000000000001,Digana-Kandy
1615,1377,2022-09-16,08:52:07,09:45:12,Kandy,Digana,53.083333333333336,2.5166666666666666,0.04740973312401883,4,Friday,8.75,0,1,-4.354999999999997,Kandy-Digana
1616,1377,2022-09-16,11:10:32,12:10:19,Digana,Kandy,59.78333333333333,8.05,0.13465291329802065,4,Friday,11.25,0,0,2.344999999999999,Digana-Kandy
1617,1377,2022-09-16,12:41:31,13:46:53,Kandy,Digana,65.36666666666666,11.916666666666668,0.18230494645588988,4,Friday,12.75,0,0,7.9283333333333275,Kandy-Digana
1618,1377,2022-09-16,14:21:25,15:17:59,Digana,Kandy,56.56666666666667,8.7,0.1538008249852681,4,Friday,14.25,0,0,-0.8716666666666626,Digana-Kandy
1619,1377,2022-09-16,16:21:51,17:15:45,Kandy,Digana,53.9,7.066666666666667,0.1311069882498454,4,Friday,16.25,0,1,-3.538333333333334,Kandy-Digana
1620,1377,2022-09-17,07:30:18,08:16:21,Digana,Kandy,46.05,3.6666666666666665,0.07962359753890699,5,Saturday,7.5,1,1,-11.388333333333335,Digana-Kandy
1621,1377,2022-09-17,08:31:51,09:24:23,Kandy,Digana,52.53333333333333,10.05,0.19130710659898478,5,Saturday,8.5,1,1,-4.905000000000001,Kandy-Digana
1622,1377,2022-09-17,11:59:01,12:51:14,Digana,Kandy,52.21666666666667,9.5,0.1819342483242898,5,Saturday,12.0,1,0,-5.221666666666664,Digana-Kandy
1623,1377,2022-09-17,13:20:49,14:12:56,Kandy,Digana,52.11666666666667,4.0,0.07675087943716022,5,Saturday,13.25,1,0,-5.321666666666665,Kandy-Digana
1624,1377,2022-09-17,17:00:01,17:50:20,Digana,Kandy,50.31666666666667,5.833333333333334,0.11593242795627692,5,Saturday,17.0,1,1,-7.121666666666663,Digana-Kandy
1626,1377,2022-09-20,06:30:35,07:33:53,Digana,Kandy,63.3,12.566666666666666,0.19852553975776724,1,Tuesday,6.5,0,0,5.861666666666665,Digana-Kandy
1627,1377,2022-09-20,08:12:01,09:03:19,Kandy,Digana,51.3,6.083333333333333,0.11858349577647824,1,Tuesday,8.25,0,1,-6.138333333333335,Kandy-Digana
1628,1377,2022-09-20,10:47:30,11:43:43,Digana,Kandy,56.21666666666667,8.65,0.15386895938333828,1,Tuesday,10.75,0,0,-1.221666666666664,Digana-Kandy
1629,1377,2022-09-20,12:41:19,13:48:36,Kandy,Digana,67.28333333333333,13.183333333333334,0.19593757740896706,1,Tuesday,12.75,0,0,9.844999999999999,Kandy-Digana
1630,1377,2022-09-20,14:06:49,15:01:36,Digana,Kandy,54.78333333333333,8.25,0.15059324612108305,1,Tuesday,14.0,0,0,-2.655000000000001,Digana-Kandy
1631,1377,2022-09-20,16:12:11,17:10:01,Kandy,Digana,57.833333333333336,6.816666666666666,0.11786743515850143,1,Tuesday,16.25,0,1,0.3950000000000031,Kandy-Digana
1632,1377,2022-09-21,06:21:23,07:19:29,Digana,Kandy,58.1,14.85,0.25559380378657487,2,Wednesday,6.25,0,0,0.6616666666666688,Digana-Kandy
1633,1377,2022-09-21,08:22:47,09:17:30,Kandy,Digana,54.71666666666667,10.616666666666667,0.19402985074626866,2,Wednesday,8.5,0,1,-2.721666666666664,Kandy-Digana
1634,1377,2022-09-21,11:01:08,11:55:31,Digana,Kandy,54.38333333333333,9.0,0.165491878639289,2,Wednesday,11.0,0,0,-3.0549999999999997,Digana-Kandy
1635,1377,2022-09-21,13:02:47,14:04:12,Kandy,Digana,61.41666666666666,10.95,0.17829036635006787,2,Wednesday,13.0,0,0,3.9783333333333246,Kandy-Digana
1636,1377,2022-09-21,15:21:06,16:17:51,Digana,Kandy,56.75,7.466666666666667,0.1315712187958884,2,Wednesday,15.25,0,0,-0.6883333333333326,Digana-Kandy
1637,1377,2022-09-21,17:29:35,18:19:17,Kandy,Digana,49.7,4.566666666666666,0.09188464118041582,2,Wednesday,17.5,0,1,-7.73833333333333,Kandy-Digana
1638,1377,2022-09-22,06:21:51,07:13:03,Digana,Kandy,51.2,11.433333333333335,0.22330729166666669,3,Thursday,6.25,0,0,-6.23833333333333,Digana-Kandy
1639,1377,2022-09-22,07:51:58,08:39:25,Kandy,Digana,47.45,3.216666666666667,0.06779065683175273,3,Thursday,7.75,0,1,-9.98833333333333,Kandy-Digana
1640,1377,2022-09-22,10:21:10,11:19:50,Digana,Kandy,58.66666666666666,10.083333333333334,0.17187500000000003,3,Thursday,10.25,0,0,1.2283333333333246,Digana-Kandy
1641,1377,2022-09-22,11:42:08,12:43:42,Kandy,Digana,61.56666666666667,10.116666666666667,0.16432051976177586,3,Thursday,11.75,0,0,4.128333333333337,Kandy-Digana
1642,1377,2022-09-22,14:11:25,15:03:41,Digana,Kandy,52.266666666666666,8.483333333333334,0.16230867346938777,3,Thursday,14.25,0,0,-5.171666666666667,Digana-Kandy
1643,1377,2022-09-22,15:41:52,16:39:30,Kandy,Digana,57.63333333333333,5.9,0.1023713128976287,3,Thursday,15.75,0,0,0.19500000000000028,Kandy-Digana
1644,1377,2022-09-22,17:52:21,18:49:23,Digana,Kandy,57.03333333333333,6.5,0.11396843950905904,3,Thursday,17.75,0,1,-0.40500000000000114,Digana-Kandy
1645,1377,2022-09-24,06:01:15,06:43:48,Digana,Kandy,42.55,2.45,0.05757931844888368,5,Saturday,6.0,1,0,-14.888333333333335,Digana-Kandy
1646,1377,2022-09-24,07:31:32,08:26:57,Kandy,Digana,55.41666666666666,6.4,0.11548872180451131,5,Saturday,7.5,1,1,-2.0216666666666754,Kandy-Digana
1647,1377,2022-09-24,10:40:30,11:31:44,Digana,Kandy,51.23333333333333,7.033333333333334,0.13728041639557584,5,Saturday,10.75,1,0,-6.205000000000005,Digana-Kandy
1648,1377,2022-09-24,12:21:06,13:15:57,Kandy,Digana,54.85,4.433333333333334,0.08082649650562139,5,Saturday,12.25,1,0,-2.588333333333331,Kandy-Digana
1649,1377,2022-09-24,15:01:11,15:57:27,Digana,Kandy,56.266666666666666,4.216666666666667,0.07494075829383887,5,Saturday,15.0,1,0,-1.1716666666666669,Digana-Kandy
1650,1377,2022-09-24,17:18:39,18:05:38,Kandy,Digana,46.98333333333333,4.666666666666666,0.09932600212841433,5,Saturday,17.25,1,1,-10.455000000000005,Kandy-Digana
1652,1377,2022-09-26,07:22:16,08:18:45,Kandy,Digana,56.48333333333333,6.233333333333334,0.1103570374741812,0,Monday,7.25,0,1,-0.9550000000000054,Kandy-Digana
1653,1377,2022-09-26,10:31:01,11:16:21,Digana,Kandy,45.333333333333336,3.95,0.08713235294117647,0,Monday,10.5,0,0,-12.104999999999997,Digana-Kandy
1654,1377,2022-09-26,11:51:52,12:46:35,Kandy,Digana,54.71666666666667,4.483333333333333,0.08193725251294548,0,Monday,11.75,0,0,-2.721666666666664,Kandy-Digana
1655,1377,2022-09-26,14:50:26,15:45:22,Digana,Kandy,54.93333333333333,8.366666666666667,0.15230582524271846,0,Monday,14.75,0,0,-2.5050000000000026,Digana-Kandy
1656,1377,2022-09-26,16:20:36,17:14:20,Kandy,Digana,53.73333333333333,4.333333333333334,0.0806451612903226,0,Monday,16.25,0,1,-3.7050000000000054,Kandy-Digana
1657,1377,2022-09-27,08:51:07,09:36:39,Digana,Kandy,45.53333333333333,5.183333333333334,0.11383601756954613,1,Tuesday,8.75,0,1,-11.905000000000001,Digana-Kandy
1658,1377,2022-09-27,10:42:29,11:36:55,Kandy,Digana,54.43333333333333,3.866666666666666,0.07103490508266992,1,Tuesday,10.75,0,0,-3.0050000000000026,Kandy-Digana
1659,1377,2022-09-27,13:21:23,14:20:48,Digana,Kandy,59.41666666666666,10.35,0.1741935483870968,1,Tuesday,13.25,0,0,1.9783333333333246,Digana-Kandy
1660,1377,2022-09-27,15:21:40,16:21:25,Kandy,Digana,59.75,9.45,0.15815899581589957,1,Tuesday,15.25,0,0,2.3116666666666674,Kandy-Digana
1661,1377,2022-09-27,17:31:44,18:24:05,Digana,Kandy,52.35,3.983333333333333,0.07609041706462909,1,Tuesday,17.5,0,1,-5.088333333333331,Digana-Kandy
1662,1377,2022-09-29,08:59:55,09:55:24,Digana,Kandy,55.48333333333333,8.2,0.14779212976869932,3,Thursday,9.0,0,1,-1.9550000000000054,Digana-Kandy
1663,1377,2022-09-29,10:30:23,11:26:50,Kandy,Digana,56.45,5.800000000000001,0.10274579273693535,3,Thursday,10.5,0,0,-0.9883333333333297,Kandy-Digana
1664,1377,2022-09-29,13:40:57,14:31:59,Digana,Kandy,51.03333333333333,9.733333333333334,0.19072501632919664,3,Thursday,13.75,0,0,-6.405000000000001,Digana-Kandy
1665,1377,2022-09-29,15:12:11,16:04:29,Kandy,Digana,52.3,5.25,0.10038240917782028,3,Thursday,15.25,0,0,-5.138333333333335,Kandy-Digana
1666,1377,2022-09-29,18:01:09,18:50:24,Digana,Kandy,49.25,6.25,0.12690355329949238,3,Thursday,18.0,0,1,-8.188333333333333,Digana-Kandy
1667,116,2022-10-01,08:41:39,09:35:36,Digana,Kandy,53.95,5.916666666666667,0.10966944701884461,5,Saturday,8.75,1,1,-3.4883333333333297,Digana-Kandy
1668,116,2022-10-01,09:51:51,10:42:47,Kandy,Digana,50.93333333333333,5.0,0.09816753926701571,5,Saturday,9.75,1,0,-6.505000000000003,Kandy-Digana
1669,116,2022-10-01,13:42:11,14:30:32,Digana,Kandy,48.35,5.8,0.11995863495346432,5,Saturday,13.75,1,0,-9.088333333333331,Digana-Kandy
1670,116,2022-10-01,15:09:08,16:00:26,Kandy,Digana,51.3,6.8500000000000005,0.1335282651072125,5,Saturday,15.25,1,0,-6.138333333333335,Kandy-Digana
1671,116,2022-10-02,07:42:11,08:22:32,Digana,Kandy,40.35,4.266666666666667,0.1057414291615035,6,Sunday,7.75,1,1,-17.08833333333333,Digana-Kandy
1672,116,2022-10-02,09:11:04,10:05:16,Kandy,Digana,54.2,6.85,0.12638376383763836,6,Sunday,9.25,1,0,-3.2383333333333297,Kandy-Digana
1673,116,2022-10-02,11:51:22,12:50:29,Digana,Kandy,59.11666666666667,9.166666666666668,0.15506061460389062,6,Sunday,11.75,1,0,1.6783333333333346,Digana-Kandy
1674,116,2022-10-02,14:33:27,15:27:59,Kandy,Digana,54.53333333333333,4.5,0.08251833740831296,6,Sunday,14.5,1,0,-2.905000000000001,Kandy-Digana
1675,116,2022-10-02,16:28:45,17:31:15,Digana,Kandy,62.5,9.583333333333334,0.15333333333333335,6,Sunday,16.5,1,1,5.061666666666667,Digana-Kandy
1677,116,2022-10-03,08:00:32,08:40:08,Digana,Kandy,39.6,5.6,0.1414141414141414,0,Monday,8.0,0,1,-17.83833333333333,Digana-Kandy
1678,116,2022-10-03,09:31:54,10:15:40,Kandy,Digana,43.766666666666666,2.3000000000000003,0.05255140898705256,0,Monday,9.5,0,0,-13.671666666666667,Kandy-Digana
1679,116,2022-10-03,12:46:41,13:35:53,Digana,Kandy,49.2,5.75,0.11686991869918699,0,Monday,12.75,0,0,-8.23833333333333,Digana-Kandy
1680,116,2022-10-03,14:22:31,15:04:03,Kandy,Digana,41.53333333333333,2.4833333333333334,0.05979133226324238,0,Monday,14.5,0,0,-15.905000000000001,Kandy-Digana
1681,116,2022-10-03,17:21:56,18:07:05,Digana,Kandy,45.15,6.833333333333333,0.15134736064968624,0,Monday,17.25,0,1,-12.288333333333334,Digana-Kandy
1683,116,2022-10-04,07:50:55,08:32:38,Digana,Kandy,41.71666666666667,3.9333333333333336,0.09428685577307232,1,Tuesday,7.75,0,1,-15.721666666666664,Digana-Kandy
1684,116,2022-10-04,09:21:08,10:06:05,Kandy,Digana,44.95,3.0,0.06674082313681869,1,Tuesday,9.25,0,0,-12.48833333333333,Kandy-Digana
1685,116,2022-10-04,12:21:34,13:05:03,Digana,Kandy,43.48333333333333,4.783333333333334,0.11000383288616332,1,Tuesday,12.25,0,0,-13.955000000000005,Digana-Kandy
1686,116,2022-10-04,13:41:54,14:38:23,Kandy,Digana,56.48333333333333,9.75,0.17261729123635292,1,Tuesday,13.75,0,0,-0.9550000000000054,Kandy-Digana
1687,116,2022-10-04,16:42:40,17:25:22,Digana,Kandy,42.7,3.1,0.07259953161592506,1,Tuesday,16.75,0,1,-14.73833333333333,Digana-Kandy
1688,116,2022-10-04,18:24:46,19:07:24,Kandy,Digana,42.63333333333333,3.65,0.0856137607505864,1,Tuesday,18.5,0,0,-14.805,Kandy-Digana
1689,116,2022-10-06,06:50:17,07:38:14,Digana,Kandy,47.95,9.783333333333331,0.20403197775460544,3,Thursday,6.75,0,0,-9.48833333333333,Digana-Kandy
1690,116,2022-10-06,08:21:04,09:01:59,Kandy,Digana,40.91666666666666,2.95,0.07209775967413444,3,Thursday,8.25,0,1,-16.521666666666675,Kandy-Digana
1691,116,2022-10-06,10:41:54,11:21:04,Digana,Kandy,39.16666666666666,2.8166666666666664,0.07191489361702129,3,Thursday,10.75,0,0,-18.271666666666675,Digana-Kandy
1692,116,2022-10-06,11:52:23,12:34:45,Kandy,Digana,42.36666666666667,2.0,0.047206923682140044,3,Thursday,11.75,0,0,-15.071666666666665,Kandy-Digana
1693,116,2022-10-06,13:51:07,14:34:32,Digana,Kandy,43.41666666666666,6.233333333333333,0.14357005758157393,3,Thursday,13.75,0,0,-14.021666666666675,Digana-Kandy
1694,116,2022-10-06,15:03:45,15:47:10,Kandy,Digana,43.41666666666666,5.133333333333334,0.11823416506717854,3,Thursday,15.0,0,0,-14.021666666666675,Kandy-Digana
1695,116,2022-10-06,17:11:16,17:50:12,Digana,Kandy,38.93333333333333,2.0166666666666666,0.05179794520547946,3,Thursday,17.25,0,1,-18.505000000000003,Digana-Kandy
1696,116,2022-10-06,18:26:03,19:08:39,Kandy,Digana,42.6,6.3500000000000005,0.14906103286384978,3,Thursday,18.5,0,0,-14.838333333333331,Kandy-Digana
1697,116,2022-10-07,06:41:28,07:30:43,Digana,Kandy,49.25,7.6,0.15431472081218273,4,Friday,6.75,0,0,-8.188333333333333,Digana-Kandy
1698,116,2022-10-07,08:00:00,08:37:36,Kandy,Digana,37.6,2.583333333333333,0.06870567375886524,4,Friday,8.0,0,1,-19.83833333333333,Kandy-Digana
1699,116,2022-10-07,10:31:45,11:09:41,Digana,Kandy,37.93333333333333,4.55,0.11994727592267136,4,Friday,10.5,0,0,-19.505000000000003,Digana-Kandy
1700,116,2022-10-07,11:32:34,12:20:51,Kandy,Digana,48.28333333333333,4.666666666666667,0.09665170866413532,4,Friday,11.5,0,0,-9.155000000000001,Kandy-Digana
1701,116,2022-10-07,13:59:24,14:43:48,Digana,Kandy,44.4,5.316666666666667,0.11974474474474477,4,Friday,14.0,0,0,-13.038333333333334,Digana-Kandy
1702,116,2022-10-07,15:31:55,16:20:43,Kandy,Digana,48.8,5.333333333333333,0.1092896174863388,4,Friday,15.5,0,0,-8.638333333333335,Kandy-Digana
1703,116,2022-10-07,17:32:11,18:19:50,Digana,Kandy,47.65,6.483333333333333,0.1360615599860091,4,Friday,17.5,0,1,-9.788333333333334,Digana-Kandy
1705,116,2022-10-08,06:51:32,07:30:04,Digana,Kandy,38.53333333333333,2.4333333333333336,0.06314878892733565,5,Saturday,6.75,1,0,-18.905,Digana-Kandy
1706,116,2022-10-08,08:10:51,09:01:00,Kandy,Digana,50.15,5.016666666666667,0.10003323363243603,5,Saturday,8.25,1,1,-7.288333333333334,Kandy-Digana
1707,116,2022-10-08,11:11:26,11:59:17,Digana,Kandy,47.85,5.583333333333334,0.11668408220132359,5,Saturday,11.25,1,0,-9.588333333333331,Digana-Kandy
1708,116,2022-10-08,12:42:51,13:29:18,Kandy,Digana,46.45,4.333333333333334,0.09329027628274131,5,Saturday,12.75,1,0,-10.98833333333333,Kandy-Digana
1709,116,2022-10-08,15:20:14,16:01:35,Digana,Kandy,41.35,0.75,0.018137847642079805,5,Saturday,15.25,1,0,-16.08833333333333,Digana-Kandy
1710,116,2022-10-08,17:02:58,17:50:08,Kandy,Digana,47.16666666666666,5.466666666666667,0.1159010600706714,5,Saturday,17.0,1,1,-10.271666666666675,Kandy-Digana
1711,116,2022-10-09,08:13:15,08:58:40,Digana,Kandy,45.41666666666666,4.483333333333333,0.09871559633027525,6,Sunday,8.25,1,1,-12.021666666666675,Digana-Kandy
1712,116,2022-10-09,09:41:11,10:30:02,Kandy,Digana,48.85,4.666666666666667,0.09553053565336063,6,Sunday,9.75,1,0,-8.588333333333331,Kandy-Digana
1713,116,2022-10-11,06:16:27,07:10:56,Digana,Kandy,54.48333333333333,12.116666666666667,0.2223921688589783,1,Tuesday,6.25,0,0,-2.9550000000000054,Digana-Kandy
1714,116,2022-10-11,08:02:17,08:43:27,Kandy,Digana,41.16666666666666,3.0,0.07287449392712553,1,Tuesday,8.0,0,1,-16.271666666666675,Kandy-Digana
1715,116,2022-10-11,10:31:20,11:12:08,Digana,Kandy,40.8,3.2666666666666666,0.08006535947712419,1,Tuesday,10.5,0,0,-16.638333333333335,Digana-Kandy
1716,116,2022-10-11,12:01:42,12:47:56,Kandy,Digana,46.23333333333333,4.566666666666666,0.0987743330930065,1,Tuesday,12.0,0,0,-11.205000000000005,Kandy-Digana
1717,116,2022-10-11,14:20:11,15:05:35,Digana,Kandy,45.4,4.816666666666666,0.10609397944199705,1,Tuesday,14.25,0,0,-12.038333333333334,Digana-Kandy
1718,116,2022-10-11,15:52:00,16:41:36,Kandy,Digana,49.6,4.65,0.09375,1,Tuesday,15.75,0,0,-7.838333333333331,Kandy-Digana
1719,116,2022-10-12,06:21:31,07:12:11,Digana,Kandy,50.66666666666666,4.783333333333333,0.09440789473684212,2,Wednesday,6.25,0,0,-6.771666666666675,Digana-Kandy
1720,116,2022-10-12,07:31:26,08:57:36,Kandy,Digana,86.16666666666667,49.68333333333334,0.5765957446808511,2,Wednesday,7.5,0,1,28.72833333333334,Kandy-Digana
1721,116,2022-10-12,10:41:08,11:21:11,Digana,Kandy,40.05,3.1833333333333336,0.07948397836038287,2,Wednesday,10.75,0,0,-17.388333333333335,Digana-Kandy
1722,116,2022-10-12,11:42:07,12:32:28,Kandy,Digana,50.35,5.633333333333334,0.11188348229063225,2,Wednesday,11.75,0,0,-7.088333333333331,Kandy-Digana
1723,116,2022-10-12,14:41:20,15:25:44,Digana,Kandy,44.4,4.616666666666667,0.103978978978979,2,Wednesday,14.75,0,0,-13.038333333333334,Digana-Kandy
1724,116,2022-10-12,16:01:30,16:51:58,Kandy,Digana,50.46666666666667,3.966666666666667,0.0785997357992074,2,Wednesday,16.0,0,1,-6.971666666666664,Kandy-Digana
1725,116,2022-10-13,06:21:16,07:05:02,Digana,Kandy,43.766666666666666,6.433333333333334,0.146991622239147,3,Thursday,6.25,0,0,-13.671666666666667,Digana-Kandy
1726,116,2022-10-13,07:51:37,08:32:49,Kandy,Digana,41.2,2.3166666666666664,0.05622977346278316,3,Thursday,7.75,0,1,-16.23833333333333,Kandy-Digana
1727,116,2022-10-13,11:11:11,11:50:32,Digana,Kandy,39.35,4.316666666666666,0.10969927996611605,3,Thursday,11.25,0,0,-18.08833333333333,Digana-Kandy
1728,116,2022-10-13,12:22:09,13:11:39,Kandy,Digana,49.5,7.166666666666667,0.1447811447811448,3,Thursday,12.25,0,0,-7.938333333333333,Kandy-Digana
1729,116,2022-10-13,15:01:27,15:42:50,Digana,Kandy,41.38333333333333,3.8,0.09182440596053161,3,Thursday,15.0,0,0,-16.055,Digana-Kandy
1730,116,2022-10-13,16:31:49,17:20:10,Kandy,Digana,48.35,5.333333333333334,0.11030679076180629,3,Thursday,16.5,0,1,-9.088333333333331,Kandy-Digana
1732,116,2022-10-17,06:51:19,07:50:36,Kandy,Digana,59.28333333333333,8.166666666666668,0.13775653640708466,0,Monday,6.75,0,0,1.8449999999999989,Kandy-Digana
1733,116,2022-10-17,09:19:24,09:57:59,Digana,Kandy,38.583333333333336,4.033333333333333,0.10453563714902807,0,Monday,9.25,0,0,-18.854999999999997,Digana-Kandy
1734,116,2022-10-17,10:31:43,11:12:57,Kandy,Digana,41.23333333333333,1.6333333333333333,0.03961196443007276,0,Monday,10.5,0,0,-16.205000000000005,Kandy-Digana
1735,116,2022-10-17,12:51:13,13:45:19,Digana,Kandy,54.1,8.783333333333333,0.1623536660505237,0,Monday,12.75,0,0,-3.338333333333331,Digana-Kandy
1736,116,2022-10-17,14:31:31,15:18:23,Kandy,Digana,46.86666666666667,6.133333333333333,0.13086770981507823,0,Monday,14.5,0,0,-10.571666666666665,Kandy-Digana
1737,116,2022-10-17,16:00:12,16:44:17,Digana,Kandy,44.083333333333336,4.4,0.0998109640831758,0,Monday,16.0,0,1,-13.354999999999997,Digana-Kandy
1738,116,2022-10-17,17:41:55,18:24:45,Kandy,Digana,42.833333333333336,5.533333333333333,0.1291828793774319,0,Monday,17.75,0,1,-14.604999999999997,Kandy-Digana
1739,116,2022-10-18,09:10:55,09:51:35,Digana,Kandy,40.66666666666666,5.166666666666667,0.12704918032786888,1,Tuesday,9.25,0,0,-16.771666666666675,Digana-Kandy
1740,116,2022-10-18,10:33:14,11:20:27,Kandy,Digana,47.21666666666667,4.616666666666667,0.09777620896576068,1,Tuesday,10.5,0,0,-10.221666666666664,Kandy-Digana
1741,116,2022-10-18,13:01:42,13:49:13,Digana,Kandy,47.516666666666666,8.350000000000001,0.17572781480182395,1,Tuesday,13.0,0,0,-9.921666666666667,Digana-Kandy
1742,116,2022-10-18,14:41:58,15:31:39,Kandy,Digana,49.68333333333333,6.8,0.13686682321368668,1,Tuesday,14.75,0,0,-7.755000000000003,Kandy-Digana
1743,116,2022-10-19,08:59:45,09:41:12,Digana,Kandy,41.45,5.85,0.14113389626055486,2,Wednesday,9.0,0,1,-15.98833333333333,Digana-Kandy
1744,116,2022-10-19,10:22:31,11:06:21,Kandy,Digana,43.833333333333336,2.25,0.05133079847908745,2,Wednesday,10.5,0,0,-13.604999999999997,Kandy-Digana
1745,116,2022-10-19,13:11:43,14:05:28,Digana,Kandy,53.75,10.0,0.18604651162790697,2,Wednesday,13.25,0,0,-3.6883333333333326,Digana-Kandy
1746,116,2022-10-19,14:42:15,15:24:11,Kandy,Digana,41.93333333333333,3.616666666666666,0.08624801271860094,2,Wednesday,14.75,0,0,-15.505000000000003,Kandy-Digana
1747,116,2022-10-19,17:21:11,18:08:43,Digana,Kandy,47.53333333333333,4.9,0.10308555399719496,2,Wednesday,17.25,0,1,-9.905000000000001,Digana-Kandy
1749,116,2022-10-21,08:11:12,08:54:50,Digana,Kandy,43.63333333333333,6.15,0.14094728800611153,4,Friday,8.25,0,1,-13.805,Digana-Kandy
1750,116,2022-10-21,09:52:12,10:38:03,Kandy,Digana,45.85,3.633333333333333,0.07924391130498,4,Friday,9.75,0,0,-11.588333333333331,Kandy-Digana
1751,116,2022-10-21,11:21:35,12:08:21,Digana,Kandy,46.766666666666666,6.066666666666666,0.12972202423378473,4,Friday,11.25,0,0,-10.671666666666667,Digana-Kandy
1752,116,2022-10-21,13:20:28,14:07:29,Kandy,Digana,47.016666666666666,3.733333333333333,0.0794044665012407,4,Friday,13.25,0,0,-10.421666666666667,Kandy-Digana
1753,116,2022-10-21,15:59:22,16:47:51,Digana,Kandy,48.48333333333333,9.683333333333334,0.19972499140598146,4,Friday,16.0,0,1,-8.955000000000005,Digana-Kandy
1754,116,2022-10-21,17:20:42,18:04:52,Kandy,Digana,44.16666666666666,3.45,0.07811320754716983,4,Friday,17.25,0,1,-13.271666666666675,Kandy-Digana
1755,116,2022-10-22,08:11:55,08:54:19,Digana,Kandy,42.4,4.116666666666666,0.09709119496855345,5,Saturday,8.25,1,1,-15.038333333333334,Digana-Kandy
1756,116,2022-10-22,09:42:40,10:31:27,Kandy,Digana,48.78333333333333,5.5,0.11274342330030748,5,Saturday,9.75,1,0,-8.655000000000001,Kandy-Digana
1757,116,2022-10-22,12:18:40,13:05:38,Digana,Kandy,46.96666666666667,3.633333333333333,0.07735982966643008,5,Saturday,12.25,1,0,-10.471666666666664,Digana-Kandy
1758,116,2022-10-22,14:02:02,14:49:50,Kandy,Digana,47.8,4.183333333333334,0.08751743375174338,5,Saturday,14.0,1,0,-9.638333333333335,Kandy-Digana
1759,116,2022-10-22,16:41:05,17:29:31,Digana,Kandy,48.43333333333333,6.4,0.1321403991741225,5,Saturday,16.75,1,1,-9.005000000000003,Digana-Kandy
1760,116,2022-10-22,18:32:43,19:13:13,Kandy,Digana,40.5,2.816666666666667,0.06954732510288067,5,Saturday,18.5,1,0,-16.938333333333333,Kandy-Digana
1761,116,2022-10-23,08:11:05,08:51:22,Digana,Kandy,40.28333333333333,1.9166666666666663,0.047579644187008684,6,Sunday,8.25,1,1,-17.155,Digana-Kandy
1762,116,2022-10-23,09:31:50,10:16:56,Kandy,Digana,45.1,1.9666666666666668,0.04360679970436068,6,Sunday,9.5,1,0,-12.338333333333331,Kandy-Digana
1763,116,2022-10-23,12:31:36,13:17:02,Digana,Kandy,45.43333333333333,4.316666666666666,0.09501100513573,6,Sunday,12.5,1,0,-12.005000000000003,Digana-Kandy
1764,116,2022-10-23,13:51:15,14:43:06,Kandy,Digana,51.85,5.25,0.10125361620057859,6,Sunday,13.75,1,0,-5.588333333333331,Kandy-Digana
1765,116,2022-10-24,07:41:48,08:20:57,Digana,Kandy,39.15,2.6333333333333333,0.06726266496381439,0,Monday,7.75,0,1,-18.288333333333334,Digana-Kandy
1766,116,2022-10-24,09:01:59,09:54:02,Kandy,Digana,52.05,5.25,0.10086455331412104,0,Monday,9.0,0,1,-5.388333333333335,Kandy-Digana
1767,116,2022-10-24,10:51:00,11:36:53,Digana,Kandy,45.88333333333333,6.383333333333334,0.13912095895386853,0,Monday,10.75,0,0,-11.555,Digana-Kandy
1768,116,2022-10-24,12:42:47,13:26:53,Kandy,Digana,44.1,5.15,0.11678004535147393,0,Monday,12.75,0,0,-13.338333333333331,Kandy-Digana
1769,116,2022-10-24,14:08:08,14:58:16,Digana,Kandy,50.13333333333333,7.366666666666667,0.14694148936170215,0,Monday,14.25,0,0,-7.305,Digana-Kandy
1770,116,2022-10-24,16:04:43,16:49:01,Kandy,Digana,44.3,5.250000000000001,0.11851015801354405,0,Monday,16.0,0,1,-13.138333333333335,Kandy-Digana
1771,116,2022-10-26,08:31:31,09:12:38,Digana,Kandy,41.11666666666667,4.366666666666666,0.10620186461289013,2,Wednesday,8.5,0,1,-16.321666666666665,Digana-Kandy
1772,116,2022-10-26,10:01:46,10:52:17,Kandy,Digana,50.516666666666666,4.3,0.08512042230287034,2,Wednesday,10.0,0,0,-6.921666666666667,Kandy-Digana
1773,116,2022-10-26,12:51:19,13:43:39,Digana,Kandy,52.333333333333336,6.75,0.12898089171974522,2,Wednesday,12.75,0,0,-5.104999999999997,Digana-Kandy
1774,116,2022-10-26,14:32:11,15:20:04,Kandy,Digana,47.88333333333333,6.2,0.12948137835015663,2,Wednesday,14.5,0,0,-9.555,Kandy-Digana
1775,116,2022-10-27,08:31:05,09:12:53,Digana,Kandy,41.8,3.2,0.07655502392344499,3,Thursday,8.5,0,1,-15.638333333333335,Digana-Kandy
1776,116,2022-10-27,10:02:17,10:49:06,Kandy,Digana,46.81666666666667,3.0,0.06407974368102527,3,Thursday,10.0,0,0,-10.621666666666663,Kandy-Digana
