trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time
1744,116,2022-10-19,10:22:31,11:06:21,BT01,BT02,43.833333333333336,2.25
1745,116,2022-10-19,13:11:43,14:05:28,BT02,BT01,53.75,10.0
1746,116,2022-10-19,14:42:15,15:24:11,BT01,BT02,41.93333333333333,3.6166666666666663
1747,116,2022-10-19,17:21:11,18:08:43,BT02,BT01,47.53333333333333,4.9
1748,116,2022-10-19,20:01:34,20:35:23,BT01,BT02,33.81666666666667,1.6333333333333333
1749,116,2022-10-21,08:11:12,08:54:50,BT02,BT01,43.63333333333333,6.15
1750,116,2022-10-21,09:52:12,10:38:03,BT01,BT02,45.85,3.633333333333333
1751,116,2022-10-21,11:21:35,12:08:21,BT02,BT01,46.766666666666666,6.066666666666666
1752,116,2022-10-21,13:20:28,14:07:29,BT01,BT02,47.016666666666666,3.733333333333333
1753,116,2022-10-21,15:59:22,16:47:51,BT02,BT01,48.48333333333333,9.683333333333334
1754,116,2022-10-21,17:20:42,18:04:52,BT01,BT02,44.16666666666666,3.45
1755,116,2022-10-22,08:11:55,08:54:19,BT02,BT01,42.4,4.116666666666666
1756,116,2022-10-22,09:42:40,10:31:27,BT01,BT02,48.78333333333333,5.5
1757,116,2022-10-22,12:18:40,13:05:38,BT02,BT01,46.96666666666667,3.633333333333333
1758,116,2022-10-22,14:02:02,14:49:50,BT01,BT02,47.8,4.183333333333334
1759,116,2022-10-22,16:41:05,17:29:31,BT02,BT01,48.43333333333333,6.4
1760,116,2022-10-22,18:32:43,19:13:13,BT01,BT02,40.5,2.816666666666667
1761,116,2022-10-23,08:11:05,08:51:22,BT02,BT01,40.28333333333333,1.9166666666666663
1762,116,2022-10-23,09:31:50,10:16:56,BT01,BT02,45.1,1.9666666666666668
1763,116,2022-10-23,12:31:36,13:17:02,BT02,BT01,45.43333333333333,4.316666666666666
1764,116,2022-10-23,13:51:15,14:43:06,BT01,BT02,51.85,5.25
1765,116,2022-10-24,07:41:48,08:20:57,BT02,BT01,39.15,2.6333333333333333
1766,116,2022-10-24,09:01:59,09:54:02,BT01,BT02,52.05,5.25
1767,116,2022-10-24,10:51:00,11:36:53,BT02,BT01,45.88333333333333,6.383333333333334
1768,116,2022-10-24,12:42:47,13:26:53,BT01,BT02,44.1,5.15
1769,116,2022-10-24,14:08:08,14:58:16,BT02,BT01,50.13333333333333,7.366666666666667
1770,116,2022-10-24,16:04:43,16:49:01,BT01,BT02,44.3,5.250000000000001
1771,116,2022-10-26,08:31:31,09:12:38,BT02,BT01,41.11666666666667,4.366666666666666
1772,116,2022-10-26,10:01:46,10:52:17,BT01,BT02,50.516666666666666,4.3
1773,116,2022-10-26,12:51:19,13:43:39,BT02,BT01,52.333333333333336,6.75
1774,116,2022-10-26,14:32:11,15:20:04,BT01,BT02,47.88333333333333,6.2
1775,116,2022-10-27,08:31:05,09:12:53,BT02,BT01,41.8,3.2
1776,116,2022-10-27,10:02:17,10:49:06,BT01,BT02,46.81666666666667,3.0
1777,116,2022-10-27,12:51:31,13:35:32,BT02,BT01,44.016666666666666,3.25
1778,116,2022-10-27,14:20:51,15:05:05,BT01,BT02,44.23333333333333,5.666666666666667
1779,116,2022-10-27,17:11:09,17:54:13,BT02,BT01,43.06666666666667,2.4
1780,116,2022-10-27,19:47:29,20:24:31,BT01,BT02,37.03333333333333,3.116666666666667
1781,116,2022-10-28,08:40:54,09:27:34,BT02,BT01,46.66666666666666,7.083333333333334
1782,116,2022-10-28,10:21:21,11:01:14,BT01,BT02,39.88333333333333,1.4333333333333331
1783,116,2022-10-28,13:11:27,13:55:54,BT02,BT01,44.45,5.6000000000000005
1784,116,2022-10-28,14:51:44,15:39:39,BT01,BT02,47.91666666666666,5.916666666666667
1785,116,2022-10-29,08:41:45,09:31:29,BT02,BT01,49.73333333333333,8.5
1786,116,2022-10-29,10:13:00,11:04:43,BT01,BT02,51.71666666666667,5.866666666666667
1787,116,2022-10-29,13:50:36,14:35:11,BT02,BT01,44.583333333333336,5.6000000000000005
1788,116,2022-10-29,15:37:06,16:30:37,BT01,BT02,53.516666666666666,7.25
1789,117,2022-10-01,07:01:53,07:53:51,BT01,BT02,51.96666666666667,8.98333333333333
1790,117,2022-10-01,10:40:58,11:40:02,BT02,BT01,59.06666666666667,7.566666666666665
1791,117,2022-10-01,12:05:22,12:58:39,BT01,BT02,53.28333333333333,7.95
1792,117,2022-10-01,15:30:55,16:23:29,BT02,BT01,52.56666666666667,6.283333333333331
1793,117,2022-10-03,06:21:59,07:20:15,BT01,BT02,58.266666666666666,8.216666666666665
1794,117,2022-10-03,09:41:45,10:22:24,BT02,BT01,40.65,2.983333333333334
1795,117,2022-10-03,11:11:34,11:55:31,BT01,BT02,43.95,4.583333333333333
1796,117,2022-10-03,14:21:31,15:09:35,BT02,BT01,48.06666666666667,4.2
1797,117,2022-10-04,06:40:32,07:36:14,BT01,BT02,55.7,7.716666666666667
1798,117,2022-10-04,10:11:37,10:58:25,BT02,BT01,46.8,4.7
1799,117,2022-10-06,06:31:32,07:31:30,BT01,BT02,59.96666666666667,8.333333333333332
1800,117,2022-10-06,09:10:51,09:54:31,BT02,BT01,43.66666666666666,4.266666666666668
1801,117,2022-10-06,10:40:57,11:31:43,BT01,BT02,50.766666666666666,6.6
1802,117,2022-10-06,12:49:54,13:32:55,BT02,BT01,43.016666666666666,4.799999999999999
1803,117,2022-10-06,14:01:13,14:54:34,BT01,BT02,53.35,8.450000000000001
1804,117,2022-10-06,16:10:48,16:53:23,BT02,BT01,42.583333333333336,3.0500000000000003
1805,117,2022-10-08,06:21:30,07:12:59,BT01,BT02,51.48333333333333,4.166666666666667
1806,117,2022-10-08,09:31:21,10:18:33,BT02,BT01,47.2,4.7333333333333325
1807,117,2022-10-08,10:51:55,11:48:58,BT01,BT02,57.05,7.683333333333333
1808,117,2022-10-08,13:40:13,14:27:41,BT02,BT01,47.46666666666667,6.75
1809,117,2022-10-08,15:10:58,16:01:57,BT01,BT02,50.98333333333333,5.249999999999998
1810,117,2022-10-08,17:30:14,18:25:39,BT02,BT01,55.41666666666666,8.299999999999997
1811,117,2022-10-09,06:30:57,07:20:08,BT01,BT02,49.18333333333333,4.333333333333332
1812,117,2022-10-09,08:47:59,09:34:43,BT02,BT01,46.73333333333333,4.3
1813,117,2022-10-09,10:21:34,11:05:43,BT01,BT02,44.15,5.116666666666666
1814,117,2022-10-09,13:31:01,14:19:18,BT02,BT01,48.28333333333333,4.916666666666666
1815,117,2022-10-10,06:31:22,07:28:05,BT01,BT02,56.71666666666667,9.833333333333334
1816,117,2022-10-10,09:20:53,10:08:49,BT02,BT01,47.93333333333333,4.866666666666666
1817,117,2022-10-10,11:20:55,12:06:05,BT01,BT02,45.16666666666666,2.6333333333333333
1818,117,2022-10-10,13:21:13,14:12:06,BT02,BT01,50.88333333333333,10.683333333333334
1819,117,2022-10-10,14:40:22,15:29:17,BT01,BT02,48.91666666666666,5.8
1820,117,2022-10-10,17:11:14,17:57:57,BT02,BT01,46.71666666666667,3.783333333333333
1821,117,2022-10-11,06:20:46,07:17:59,BT01,BT02,57.21666666666667,8.033333333333333
1822,117,2022-10-11,08:50:11,09:38:49,BT02,BT01,48.63333333333333,3.65
1823,117,2022-10-11,10:20:51,11:10:36,BT01,BT02,49.75,3.5500000000000003
1824,117,2022-10-11,12:50:42,13:49:52,BT02,BT01,59.16666666666666,11.6
1825,117,2022-10-11,14:20:04,15:09:16,BT01,BT02,49.2,8.25
1826,117,2022-10-11,16:42:38,17:30:45,BT02,BT01,48.11666666666667,14.550000000000002
1827,117,2022-10-13,06:41:39,07:34:19,BT01,BT02,52.66666666666666,7.383333333333335
1828,117,2022-10-13,10:00:22,10:45:10,BT02,BT01,44.8,4.300000000000001
1829,117,2022-10-13,11:11:34,11:59:11,BT01,BT02,47.61666666666667,4.466666666666668
1830,117,2022-10-13,13:50:57,14:39:53,BT02,BT01,48.93333333333333,6.383333333333335
1831,117,2022-10-13,15:12:12,16:00:16,BT01,BT02,48.06666666666667,5.683333333333334
1832,117,2022-10-13,18:00:36,18:47:55,BT02,BT01,47.31666666666667,3.150000000000001
1833,117,2022-10-14,06:30:49,07:26:35,BT01,BT02,55.766666666666666,8.966666666666667
1834,117,2022-10-14,09:40:32,10:30:24,BT02,BT01,49.86666666666667,5.35
1835,117,2022-10-14,11:01:03,11:51:03,BT01,BT02,50.0,5.816666666666666
1836,117,2022-10-14,14:01:09,14:51:34,BT02,BT01,50.41666666666666,5.883333333333333
1837,117,2022-10-14,15:41:45,16:33:48,BT01,BT02,52.05,4.85
1838,117,2022-10-14,18:02:15,18:54:40,BT02,BT01,52.41666666666666,3.5000000000000004
1839,117,2022-10-18,06:21:54,07:17:33,BT01,BT02,55.65,8.766666666666666
1840,117,2022-10-18,09:41:13,10:25:11,BT02,BT01,43.96666666666667,3.3833333333333333
1841,117,2022-10-18,11:01:46,11:54:14,BT01,BT02,52.46666666666667,5.45
1842,117,2022-10-18,13:31:59,14:23:56,BT02,BT01,51.95,8.833333333333334
1843,117,2022-10-18,15:10:46,16:01:14,BT01,BT02,50.46666666666667,5.299999999999999
1844,117,2022-10-18,17:31:48,18:22:52,BT02,BT01,51.06666666666667,5.799999999999998
1845,117,2022-10-19,06:31:31,07:28:01,BT01,BT02,56.5,9.183333333333334
1846,117,2022-10-19,09:40:31,10:27:28,BT02,BT01,46.95,5.966666666666666
1847,117,2022-10-21,07:00:52,07:51:02,BT01,BT02,50.16666666666666,6.3
1848,117,2022-10-21,08:41:09,09:29:00,BT02,BT01,47.85,7.033333333333333
1849,117,2022-10-21,10:21:18,11:15:04,BT01,BT02,53.766666666666666,6.300000000000002
1850,117,2022-10-21,12:00:37,12:52:07,BT02,BT01,51.5,5.499999999999999
1851,117,2022-10-21,14:00:03,14:52:01,BT01,BT02,51.96666666666667,5.533333333333332
1852,117,2022-10-21,15:30:09,16:23:37,BT02,BT01,53.46666666666667,4.583333333333334
1853,117,2022-10-25,06:21:58,07:13:45,BT01,BT02,51.78333333333333,7.083333333333332
1854,117,2022-10-25,09:31:38,10:24:53,BT02,BT01,53.25,6.883333333333331
1855,117,2022-10-25,10:52:54,11:40:22,BT01,BT02,47.46666666666667,4.166666666666667
1856,117,2022-10-25,14:00:11,14:46:12,BT02,BT01,46.016666666666666,4.183333333333334
1857,117,2022-10-25,15:32:12,16:24:09,BT01,BT02,51.95,4.300000000000001
1858,117,2022-10-25,18:01:24,18:51:53,BT02,BT01,50.48333333333333,3.850000000000001
1859,117,2022-10-28,06:21:12,07:14:15,BT01,BT02,53.05,8.383333333333333
1860,117,2022-10-28,09:41:21,10:31:05,BT02,BT01,49.73333333333333,7.466666666666666
1861,117,2022-10-28,11:21:47,12:12:35,BT01,BT02,50.8,6.0
1862,117,2022-10-28,14:11:47,14:57:05,BT02,BT01,45.3,5.033333333333334
1863,117,2022-10-29,06:22:42,07:16:10,BT01,BT02,53.46666666666667,4.883333333333334
1864,117,2022-10-29,10:21:13,11:16:33,BT02,BT01,55.333333333333336,9.25
1865,117,2022-10-29,11:52:53,12:50:38,BT01,BT02,57.75,9.666666666666664
1866,117,2022-10-29,15:31:41,16:23:30,BT02,BT01,51.81666666666667,8.416666666666664
1867,121,2022-10-01,08:00:28,08:49:11,BT02,BT01,48.71666666666667,8.216666666666663
1868,121,2022-10-01,09:13:06,10:09:47,BT01,BT02,56.68333333333333,5.916666666666666
1869,121,2022-10-01,12:49:39,13:43:19,BT02,BT01,53.66666666666666,10.816666666666668
1870,121,2022-10-01,14:22:11,15:21:49,BT01,BT02,59.63333333333333,7.933333333333333
1871,121,2022-10-01,17:03:54,18:01:30,BT02,BT01,57.6,11.9
1872,121,2022-10-01,18:29:44,19:18:25,BT01,BT02,48.68333333333333,6.9833333333333325
1873,121,2022-10-02,06:59:04,07:42:02,BT02,BT01,42.96666666666667,8.03333333333333
1874,121,2022-10-02,08:11:44,08:57:22,BT01,BT02,45.63333333333333,3.083333333333333
1875,121,2022-10-02,11:11:45,12:08:24,BT02,BT01,56.65,10.383333333333333
1876,121,2022-10-02,13:42:37,14:37:48,BT01,BT02,55.18333333333333,7.016666666666667
1877,121,2022-10-02,15:28:09,16:17:36,BT02,BT01,49.45,8.183333333333334
1878,121,2022-10-02,19:40:28,20:18:48,BT01,BT02,38.333333333333336,2.933333333333334
1879,121,2022-10-03,04:52:40,06:14:17,BT01,BT02,81.61666666666666,12.966666666666663
1880,121,2022-10-03,06:58:31,07:56:22,BT02,BT01,57.85,16.349999999999998
1881,121,2022-10-03,08:41:25,09:28:02,BT01,BT02,46.61666666666667,6.233333333333332
1882,121,2022-10-03,11:59:21,12:40:53,BT02,BT01,41.53333333333333,3.833333333333334
1883,121,2022-10-03,13:31:38,14:18:03,BT01,BT02,46.41666666666666,9.233333333333327
1884,121,2022-10-03,16:41:29,17:24:18,BT02,BT01,42.81666666666667,4.399999999999999
1885,121,2022-10-03,18:02:59,18:44:00,BT01,BT02,41.016666666666666,3.55
1886,121,2022-10-04,04:50:50,06:44:45,BT01,BT02,113.91666666666669,19.88333333333334
1887,121,2022-10-04,07:00:02,07:45:55,BT02,BT01,45.88333333333333,7.700000000000001
1888,121,2022-10-04,08:41:23,09:23:44,BT01,BT02,42.35,6.099999999999999
1889,121,2022-10-04,11:41:45,12:24:34,BT02,BT01,42.81666666666667,3.5
1890,121,2022-10-04,13:00:34,13:53:16,BT01,BT02,52.7,9.35
1891,121,2022-10-04,16:10:51,16:51:31,BT02,BT01,40.66666666666666,3.133333333333334
1892,121,2022-10-04,17:43:14,18:26:33,BT01,BT02,43.31666666666667,3.816666666666667
1893,121,2022-10-07,04:49:51,05:45:41,BT01,BT02,55.833333333333336,9.9
1894,121,2022-10-07,06:20:50,07:04:48,BT02,BT01,43.96666666666667,6.849999999999999
1895,121,2022-10-07,07:41:23,08:25:32,BT01,BT02,44.15,4.6
1896,121,2022-10-07,10:10:13,10:51:54,BT02,BT01,41.68333333333333,3.716666666666667
1897,121,2022-10-07,11:10:51,11:56:21,BT01,BT02,45.5,5.283333333333331
1898,121,2022-10-12,05:59:47,06:41:23,BT02,BT01,41.6,4.616666666666667
1899,121,2022-10-12,07:11:17,07:53:17,BT01,BT02,42.0,5.149999999999999
1900,121,2022-10-12,10:21:03,11:01:02,BT02,BT01,39.98333333333333,3.500000000000001
1901,121,2022-10-12,11:32:36,12:18:02,BT01,BT02,45.43333333333333,4.283333333333332
1902,121,2022-10-12,14:21:06,15:04:36,BT02,BT01,43.5,4.799999999999999
1903,121,2022-10-12,15:42:00,16:32:04,BT01,BT02,50.06666666666667,5.666666666666667
1904,121,2022-10-13,05:51:17,06:29:36,BT02,BT01,38.31666666666667,3.5166666666666675
1905,121,2022-10-13,07:19:40,08:06:34,BT01,BT02,46.9,4.999999999999999
1906,121,2022-10-13,10:41:08,11:23:51,BT02,BT01,42.71666666666667,3.8666666666666663
1907,121,2022-10-13,11:51:19,12:38:09,BT01,BT02,46.833333333333336,8.533333333333331
1908,121,2022-10-13,14:30:56,15:14:28,BT02,BT01,43.53333333333333,4.616666666666666
1909,121,2022-10-13,15:51:53,16:39:13,BT01,BT02,47.333333333333336,4.9
1910,121,2022-10-14,05:41:13,06:14:49,BT02,BT01,33.6,2.683333333333333
1911,121,2022-10-14,07:01:49,07:52:37,BT01,BT02,50.8,6.849999999999999
1912,121,2022-10-14,10:20:57,11:02:00,BT02,BT01,41.05,3.283333333333334
1913,121,2022-10-14,11:41:18,12:30:08,BT01,BT02,48.833333333333336,5.449999999999999
1914,121,2022-10-14,14:31:33,15:12:49,BT02,BT01,41.266666666666666,2.6000000000000005
1915,121,2022-10-14,16:11:36,17:05:09,BT01,BT02,53.55,4.2
1916,121,2022-10-16,07:47:28,08:34:21,BT02,BT01,46.88333333333333,9.5
1917,121,2022-10-16,09:31:56,10:16:02,BT01,BT02,44.1,2.3833333333333333
1918,121,2022-10-16,11:41:55,12:25:22,BT02,BT01,43.45,3.750000000000001
1919,121,2022-10-16,13:22:35,14:06:23,BT01,BT02,43.8,3.75
1920,121,2022-10-16,15:31:11,16:11:02,BT02,BT01,39.85,3.833333333333333
1921,121,2022-10-16,18:10:21,18:51:48,BT01,BT02,41.45,2.1333333333333333
1922,121,2022-10-17,04:46:07,08:17:26,BT01,BT02,211.31666666666663,74.88333333333333
1923,121,2022-10-17,08:40:59,09:24:23,BT02,BT01,43.4,6.716666666666664
1924,121,2022-10-17,09:51:48,10:37:36,BT01,BT02,45.8,4.033333333333334
1925,121,2022-10-17,12:11:14,12:51:12,BT02,BT01,39.96666666666667,3.266666666666667
1926,121,2022-10-17,13:31:13,14:19:33,BT01,BT02,48.333333333333336,7.433333333333329
1927,121,2022-10-17,15:10:06,15:46:50,BT02,BT01,36.73333333333333,2.3500000000000005
1928,121,2022-10-17,16:49:35,17:36:54,BT01,BT02,47.31666666666667,4.950000000000001
1929,121,2022-10-18,04:49:12,08:23:53,BT01,BT02,214.6833333333333,91.68333333333332
1930,121,2022-10-18,08:30:28,09:11:19,BT02,BT01,40.85,2.016666666666667
1931,121,2022-10-18,09:50:58,10:37:34,BT01,BT02,46.6,6.449999999999998
1932,121,2022-10-18,12:21:30,13:05:11,BT02,BT01,43.68333333333333,3.7166666666666672
1933,121,2022-10-18,13:52:43,14:43:36,BT01,BT02,50.88333333333333,8.766666666666667
1934,121,2022-10-18,16:40:34,17:14:36,BT02,BT01,34.03333333333333,2.4333333333333336
1935,121,2022-10-18,18:29:02,19:12:39,BT01,BT02,43.61666666666667,5.333333333333331
1936,121,2022-10-19,04:42:03,08:07:48,BT01,BT02,205.75,74.00000000000001
1937,121,2022-10-19,08:20:54,09:03:48,BT02,BT01,42.9,2.8166666666666678
1938,121,2022-10-19,09:42:33,10:28:07,BT01,BT02,45.56666666666667,4.55
1939,121,2022-10-19,12:40:50,13:27:03,BT02,BT01,46.21666666666667,5.233333333333331
1940,121,2022-10-19,14:11:30,15:02:33,BT01,BT02,51.05,8.616666666666664
1941,121,2022-10-19,16:51:23,17:30:06,BT02,BT01,38.71666666666667,2.916666666666666
1942,121,2022-10-19,18:08:18,18:48:59,BT01,BT02,40.68333333333333,2.583333333333333
1943,121,2022-10-22,04:44:44,07:46:52,BT01,BT02,182.13333333333333,47.616666666666674
1944,121,2022-10-22,08:00:41,08:39:57,BT02,BT01,39.266666666666666,4.15
1945,121,2022-10-22,09:21:36,10:08:57,BT01,BT02,47.35,4.666666666666668
1946,121,2022-10-22,12:00:58,12:44:43,BT02,BT01,43.75,4.683333333333333
1947,121,2022-10-22,13:40:31,14:31:22,BT01,BT02,50.85,3.0500000000000007
1948,121,2022-10-22,16:21:37,17:04:52,BT02,BT01,43.25,2.816666666666667
1949,121,2022-10-22,18:02:24,18:46:36,BT01,BT02,44.2,6.549999999999998
1950,121,2022-10-23,07:31:08,08:12:24,BT02,BT01,41.266666666666666,3.3000000000000003
1951,121,2022-10-23,08:51:45,09:40:11,BT01,BT02,48.43333333333333,5.983333333333333
1952,121,2022-10-23,12:00:53,12:40:02,BT02,BT01,39.15,3.6166666666666663
1953,121,2022-10-23,13:11:24,13:55:02,BT01,BT02,43.63333333333333,4.783333333333333
1954,121,2022-10-23,16:11:33,16:52:34,BT02,BT01,41.016666666666666,2.9166666666666674
1955,121,2022-10-23,18:41:04,19:19:49,BT01,BT02,38.75,3.3833333333333333
1956,121,2022-10-26,08:00:02,08:35:46,BT02,BT01,35.733333333333334,3.4666666666666672
1957,121,2022-10-26,09:31:06,10:19:19,BT01,BT02,48.21666666666667,6.916666666666666
1958,121,2022-10-26,12:21:23,13:05:15,BT02,BT01,43.86666666666667,2.783333333333333
1959,121,2022-10-26,14:01:37,14:41:09,BT01,BT02,39.53333333333333,4.216666666666667
1960,121,2022-10-26,17:01:09,17:46:59,BT02,BT01,45.833333333333336,4.916666666666667
1961,121,2022-10-26,18:49:48,19:33:11,BT01,BT02,43.38333333333333,3.083333333333333
1962,121,2022-10-27,08:11:26,08:50:35,BT02,BT01,39.15,4.1000000000000005
1963,121,2022-10-27,09:41:31,10:28:40,BT01,BT02,47.15,6.133333333333332
1964,121,2022-10-27,12:31:44,13:17:44,BT02,BT01,46.0,5.766666666666664
1965,121,2022-10-27,14:01:40,14:47:16,BT01,BT02,45.6,6.283333333333332
1966,121,2022-10-27,16:50:07,17:29:01,BT02,BT01,38.9,2.8333333333333344
1967,121,2022-10-27,18:37:26,19:18:22,BT01,BT02,40.93333333333333,4.183333333333334
1968,121,2022-10-28,08:01:04,08:41:17,BT02,BT01,40.21666666666667,2.3166666666666678
1969,121,2022-10-28,09:41:50,10:27:20,BT01,BT02,45.5,5.8666666666666645
1970,121,2022-10-28,12:31:21,13:15:01,BT02,BT01,43.66666666666666,3.6666666666666674
1971,121,2022-10-28,14:11:52,14:58:04,BT01,BT02,46.2,8.783333333333331
1972,121,2022-10-28,17:01:21,17:40:14,BT02,BT01,38.88333333333333,3.849999999999999
1973,121,2022-10-28,18:47:30,19:26:35,BT01,BT02,39.083333333333336,4.083333333333333
1974,121,2022-10-29,07:59:45,08:42:06,BT02,BT01,42.35,6.199999999999999
1975,121,2022-10-29,09:30:51,10:08:50,BT01,BT02,37.98333333333333,3.766666666666667
1976,121,2022-10-29,13:00:00,13:44:24,BT02,BT01,44.4,4.416666666666667
1977,121,2022-10-29,14:30:54,15:13:55,BT01,BT02,43.016666666666666,5.666666666666665
1978,121,2022-10-31,04:36:52,05:45:33,BT01,BT02,68.68333333333334,27.36666666666667
1979,121,2022-10-31,06:48:59,07:39:55,BT02,BT01,50.93333333333333,10.233333333333334
1980,121,2022-10-31,08:11:32,08:53:43,BT01,BT02,42.18333333333333,4.033333333333334
1981,121,2022-10-31,10:21:10,11:02:39,BT02,BT01,41.48333333333333,3.2833333333333337
1982,121,2022-10-31,11:52:05,12:38:20,BT01,BT02,46.25,6.783333333333332
1983,121,2022-10-31,13:21:57,14:12:21,BT02,BT01,50.4,7.9
1984,121,2022-10-31,14:59:18,15:46:07,BT01,BT02,46.81666666666667,5.516666666666667
1985,123,2022-10-01,04:03:26,04:28:14,BT02,BT01,24.8,0.0
1986,123,2022-10-02,01:23:42,01:53:08,BT01,BT02,29.433333333333334,0.8833333333333333
1987,123,2022-10-02,04:39:24,05:27:39,BT02,BT01,48.25,4.783333333333333
1988,123,2022-10-02,19:36:47,20:23:16,BT01,BT02,46.48333333333333,7.299999999999998
1989,123,2022-10-03,09:10:59,09:48:35,BT02,BT01,37.6,4.416666666666668
1990,123,2022-10-03,10:41:21,11:21:02,BT01,BT02,39.68333333333333,1.8000000000000005
1991,123,2022-10-03,14:10:53,14:50:32,BT02,BT01,39.65,4.783333333333332
1992,123,2022-10-03,15:40:58,16:31:20,BT01,BT02,50.36666666666667,5.316666666666666
1993,123,2022-10-04,09:08:58,09:58:06,BT02,BT01,49.13333333333333,5.63333333333333
1994,123,2022-10-04,10:40:11,11:28:47,BT01,BT02,48.6,4.633333333333333
1995,123,2022-10-04,13:41:01,14:26:58,BT02,BT01,45.95,8.666666666666664
1996,123,2022-10-04,15:02:04,15:47:35,BT01,BT02,45.516666666666666,7.2666666666666675
1997,123,2022-10-04,17:41:22,18:25:24,BT02,BT01,44.03333333333333,5.533333333333332
1998,123,2022-10-04,20:47:19,21:17:00,BT01,BT02,29.683333333333334,0.8333333333333334
1999,123,2022-10-05,09:00:25,09:42:37,BT02,BT01,42.2,4.533333333333333
2000,123,2022-10-05,10:11:44,10:54:56,BT01,BT02,43.2,3.1666666666666665
2001,123,2022-10-05,12:51:45,13:53:39,BT02,BT01,61.9,15.433333333333332
2002,123,2022-10-05,14:12:13,14:58:36,BT01,BT02,46.38333333333333,4.866666666666666
2003,123,2022-10-05,16:41:00,17:30:34,BT02,BT01,49.56666666666667,4.516666666666666
2004,123,2022-10-05,18:01:40,18:50:15,BT01,BT02,48.583333333333336,5.333333333333333
2005,123,2022-10-06,09:13:05,15:40:24,BT02,BT01,387.31666666666666,284.6500000000001
2006,123,2022-10-06,15:44:20,16:29:52,BT01,BT02,45.53333333333333,5.749999999999999
2007,123,2022-10-07,08:11:29,08:55:22,BT02,BT01,43.88333333333333,7.199999999999997
2008,123,2022-10-07,09:11:10,09:59:48,BT01,BT02,48.63333333333333,5.283333333333332
2009,123,2022-10-07,15:00:35,15:51:07,BT02,BT01,50.53333333333333,13.300000000000002
2010,123,2022-10-07,16:42:01,17:30:05,BT01,BT02,48.06666666666667,6.416666666666666
2011,123,2022-10-08,08:00:57,08:48:46,BT02,BT01,47.81666666666667,5.116666666666666
2012,123,2022-10-08,09:21:33,10:09:18,BT01,BT02,47.75,6.433333333333334
2013,123,2022-10-08,12:11:08,12:59:36,BT02,BT01,48.46666666666667,6.266666666666666
2014,123,2022-10-08,13:44:31,14:31:37,BT01,BT02,47.1,5.3166666666666655
2015,123,2022-10-08,16:11:20,16:57:48,BT02,BT01,46.46666666666667,5.8166666666666655
2016,123,2022-10-08,17:52:32,18:35:27,BT01,BT02,42.91666666666666,2.8
2017,123,2022-10-09,07:59:25,08:43:02,BT02,BT01,43.61666666666667,6.916666666666663
2018,123,2022-10-09,09:21:32,10:15:51,BT01,BT02,54.31666666666667,5.1000000000000005
2019,123,2022-10-10,07:51:55,08:35:57,BT02,BT01,44.03333333333333,8.45
2020,123,2022-10-10,09:21:13,10:07:18,BT01,BT02,46.083333333333336,3.066666666666666
2021,123,2022-10-10,11:51:23,12:41:17,BT02,BT01,49.9,7.949999999999999
2022,123,2022-10-10,13:12:33,14:03:33,BT01,BT02,51.0,6.866666666666667
2023,123,2022-10-10,15:40:59,16:29:23,BT02,BT01,48.4,2.9833333333333343
2024,123,2022-10-10,17:11:22,18:00:09,BT01,BT02,48.78333333333333,7.066666666666663
2025,123,2022-10-12,07:51:21,08:40:02,BT02,BT01,48.68333333333333,11.366666666666667
2026,123,2022-10-12,09:01:30,09:50:19,BT01,BT02,48.81666666666667,4.133333333333333
2027,123,2022-10-12,11:59:40,12:49:31,BT02,BT01,49.85,5.816666666666665
2028,123,2022-10-12,13:10:27,14:04:55,BT01,BT02,54.46666666666667,7.900000000000001
2029,123,2022-10-12,16:00:54,16:49:29,BT02,BT01,48.583333333333336,7.333333333333334
2030,123,2022-10-12,17:22:31,18:10:25,BT01,BT02,47.9,7.633333333333332
2031,123,2022-10-13,07:50:34,08:32:29,BT02,BT01,41.91666666666666,4.55
2032,123,2022-10-13,09:21:06,10:08:46,BT01,BT02,47.66666666666666,4.316666666666666
2033,123,2022-10-13,16:21:11,17:11:31,BT02,BT01,50.333333333333336,4.183333333333334
2034,123,2022-10-13,17:51:28,18:31:57,BT01,BT02,40.48333333333333,3.5500000000000003
2035,123,2022-10-14,07:49:29,08:32:18,BT02,BT01,42.81666666666667,5.78333333333333
2036,123,2022-10-14,09:11:57,09:54:53,BT01,BT02,42.93333333333333,1.85
2037,123,2022-10-15,07:31:04,08:07:33,BT02,BT01,36.48333333333333,2.233333333333334
2038,123,2022-10-15,08:32:31,09:24:10,BT01,BT02,51.65,7.633333333333331
2039,123,2022-10-15,11:20:00,12:07:44,BT02,BT01,47.73333333333333,7.566666666666666
2040,123,2022-10-15,12:32:04,13:23:10,BT01,BT02,51.1,6.516666666666667
2041,123,2022-10-15,16:51:01,17:41:05,BT02,BT01,50.06666666666667,5.9
2042,123,2022-10-15,19:20:37,20:02:50,BT01,BT02,42.21666666666667,5.08333333333333
2043,123,2022-10-16,05:11:22,05:37:43,BT02,BT01,26.35,1.5166666666666666
2044,123,2022-10-16,19:35:13,20:07:02,BT01,BT02,31.816666666666663,3.366666666666667
2045,123,2022-10-17,06:50:45,07:48:01,BT02,BT01,57.266666666666666,17.166666666666668
