trip_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction,outlier
409,2021-12-20,08:20:32,09:09:48,Kandy,Digana,49.266666666666666,5.516666666666666,0.1119756427604871,0,Monday,8.25,0,1,-13.260000000000003,Kandy-Digana,normal
410,2021-12-20,10:11:17,11:00:26,Digana,Kandy,49.15,9.216666666666663,0.1875211936249575,0,Monday,10.25,0,0,-13.376666666666672,Digana-Kandy,normal
411,2021-12-20,11:22:45,12:22:29,Kandy,Digana,59.73333333333333,11.5,0.1925223214285714,0,Monday,11.5,0,0,-2.793333333333344,Kandy-Digana,normal
412,2021-12-20,15:12:50,16:05:35,Digana,Kandy,52.75,11.033333333333337,0.2091627172195893,0,Monday,15.25,0,0,-9.77666666666667,Digana-Kandy,normal
413,2021-12-20,16:20:56,17:17:58,Kandy,Digana,57.03333333333333,7.15,0.1253652834599649,0,Monday,16.25,0,1,-5.493333333333339,Kandy-Digana,normal
414,2021-12-20,17:46:21,19:32:29,Digana,Kandy,106.13333333333334,45.549999999999976,0.4291771356783917,0,Monday,17.75,0,1,43.60666666666667,Digana-Kandy,anomaly
416,2021-12-22,07:20:58,08:04:12,Digana,Kandy,43.23333333333333,5.199999999999999,0.1202775636083269,2,Wednesday,7.25,0,1,-19.293333333333344,Digana-Kandy,normal
417,2021-12-22,08:21:07,09:07:50,Kandy,Digana,46.71666666666667,4.083333333333333,0.0874063503389225,2,Wednesday,8.25,0,1,-15.810000000000002,Kandy-Digana,normal
418,2021-12-22,11:01:07,11:48:58,Digana,Kandy,47.85,4.483333333333334,0.0936955764541971,2,Wednesday,11.0,0,0,-14.67666666666667,Digana-Kandy,normal
419,2021-12-22,12:12:29,13:12:40,Kandy,Digana,60.18333333333333,11.6,0.1927443921351426,2,Wednesday,12.25,0,0,-2.343333333333341,Kandy-Digana,normal
420,2021-12-22,15:51:49,16:43:38,Digana,Kandy,51.81666666666667,4.15,0.080090061112898,2,Wednesday,15.75,0,0,-10.71,Digana-Kandy,normal
421,2021-12-22,17:19:14,18:00:56,Kandy,Digana,41.7,3.983333333333335,0.0955235811350919,2,Wednesday,17.25,0,1,-20.826666666666668,Kandy-Digana,normal
422,2021-12-23,07:22:07,08:05:08,Digana,Kandy,43.016666666666666,3.4166666666666665,0.0794265788454087,3,Thursday,7.25,0,1,-19.510000000000005,Digana-Kandy,normal
423,2021-12-23,08:20:31,09:05:58,Kandy,Digana,45.45,5.8166666666666655,0.1279794646131279,3,Thursday,8.25,0,1,-17.076666666666668,Kandy-Digana,normal
424,2021-12-23,10:59:37,11:45:35,Digana,Kandy,45.96666666666667,6.316666666666663,0.1374184191443073,3,Thursday,11.0,0,0,-16.560000000000002,Digana-Kandy,normal
425,2021-12-23,12:12:47,13:10:28,Kandy,Digana,57.68333333333333,10.916666666666664,0.1892516613695463,3,Thursday,12.25,0,0,-4.843333333333341,Kandy-Digana,normal
426,2021-12-23,14:31:19,15:24:57,Digana,Kandy,53.63333333333333,5.683333333333332,0.105966438781852,3,Thursday,14.5,0,0,-8.893333333333338,Digana-Kandy,normal
427,2021-12-23,16:01:32,16:55:45,Kandy,Digana,54.21666666666667,5.716666666666665,0.105441131263449,3,Thursday,16.0,0,1,-8.310000000000002,Kandy-Digana,normal
428,2021-12-23,18:03:51,19:26:58,Digana,Kandy,83.11666666666666,26.933333333333348,0.3240425105273714,3,Thursday,18.0,0,1,20.58999999999999,Digana-Kandy,anomaly
430,2021-12-24,08:10:22,09:04:18,Digana,Kandy,53.93333333333333,6.8,0.1260815822002472,4,Friday,8.25,0,1,-8.59333333333334,Digana-Kandy,normal
431,2021-12-24,09:21:48,10:11:33,Kandy,Digana,49.75,3.033333333333333,0.0609715242881072,4,Friday,9.25,0,0,-12.77666666666667,Kandy-Digana,normal
432,2021-12-24,11:40:36,12:38:04,Digana,Kandy,57.46666666666667,12.300000000000004,0.2140371229698376,4,Friday,11.75,0,0,-5.060000000000002,Digana-Kandy,normal
434,2021-12-24,15:11:38,16:01:00,Digana,Kandy,49.36666666666667,6.249999999999997,0.12660364618501,4,Friday,15.25,0,0,-13.160000000000004,Digana-Kandy,normal
435,2021-12-24,16:43:09,17:34:46,Kandy,Digana,51.61666666666667,4.733333333333334,0.0917016467549241,4,Friday,16.75,0,1,-10.910000000000004,Kandy-Digana,normal
436,2021-12-24,17:37:54,19:23:35,Digana,Kandy,105.68333333333334,48.85000000000001,0.4622299321873522,4,Friday,17.75,0,1,43.156666666666666,Digana-Kandy,anomaly
438,2021-12-25,08:41:44,09:34:10,Digana,Kandy,52.43333333333333,8.933333333333334,0.1703750794659885,5,Saturday,8.75,1,1,-10.09333333333334,Digana-Kandy,normal
439,2021-12-25,10:01:30,10:57:51,Kandy,Digana,56.35,13.75,0.2440106477373558,5,Saturday,10.0,1,0,-6.176666666666669,Kandy-Digana,normal
440,2021-12-25,14:23:08,15:28:14,Digana,Kandy,65.1,9.45,0.1451612903225806,5,Saturday,14.5,1,0,2.5733333333333235,Digana-Kandy,anomaly
441,2021-12-25,17:02:48,17:53:57,Kandy,Digana,51.15,6.683333333333334,0.1306614532420984,5,Saturday,17.0,1,1,-11.376666666666672,Kandy-Digana,normal
442,2021-12-25,18:24:23,19:17:21,Digana,Kandy,52.96666666666667,6.55,0.1236626809314034,5,Saturday,18.5,1,0,-9.560000000000002,Digana-Kandy,normal
444,2021-12-27,08:10:35,09:00:18,Digana,Kandy,49.71666666666667,4.333333333333333,0.0871605766007375,0,Monday,8.25,0,1,-12.810000000000002,Digana-Kandy,normal
445,2021-12-27,09:21:41,10:15:36,Kandy,Digana,53.91666666666666,6.916666666666667,0.1282843894899536,0,Monday,9.25,0,0,-8.610000000000014,Kandy-Digana,normal
446,2021-12-27,11:51:47,12:57:53,Digana,Kandy,66.1,16.33333333333334,0.2471003530005044,0,Monday,11.75,0,0,3.5733333333333235,Digana-Kandy,normal
447,2021-12-27,13:12:04,14:08:23,Kandy,Digana,56.31666666666667,8.15,0.1447173720035513,0,Monday,13.25,0,0,-6.210000000000001,Kandy-Digana,normal
448,2021-12-27,15:20:02,16:15:02,Digana,Kandy,55.0,7.883333333333333,0.1433333333333333,0,Monday,15.25,0,0,-7.526666666666671,Digana-Kandy,normal
449,2021-12-27,16:52:14,17:50:13,Kandy,Digana,57.98333333333333,10.783333333333331,0.1859729807415924,0,Monday,16.75,0,1,-4.543333333333344,Kandy-Digana,normal
450,2021-12-28,07:59:53,08:47:31,Digana,Kandy,47.63333333333333,6.1166666666666645,0.1284114765570328,1,Tuesday,8.0,0,1,-14.893333333333338,Digana-Kandy,normal
451,2021-12-28,09:12:20,10:03:21,Kandy,Digana,51.016666666666666,3.45,0.067624959163672,1,Tuesday,9.25,0,0,-11.510000000000003,Kandy-Digana,normal
452,2021-12-28,11:29:18,12:31:57,Digana,Kandy,62.65,15.816666666666665,0.252460760840649,1,Tuesday,11.5,0,0,0.1233333333333277,Digana-Kandy,normal
454,2021-12-28,15:51:24,16:45:56,Digana,Kandy,54.53333333333333,5.616666666666664,0.1029951100244498,1,Tuesday,15.75,0,0,-7.993333333333339,Digana-Kandy,normal
455,2021-12-28,17:11:57,18:03:17,Kandy,Digana,51.333333333333336,3.866666666666666,0.0753246753246753,1,Tuesday,17.25,0,1,-11.193333333333335,Kandy-Digana,normal
456,2021-12-29,07:40:42,08:28:58,Digana,Kandy,48.266666666666666,4.833333333333331,0.1001381215469612,2,Wednesday,7.75,0,1,-14.260000000000003,Digana-Kandy,normal
457,2021-12-29,08:52:01,09:49:33,Kandy,Digana,57.53333333333333,8.933333333333334,0.1552723059096176,2,Wednesday,8.75,0,1,-4.993333333333339,Kandy-Digana,normal
458,2021-12-29,11:11:16,12:01:25,Digana,Kandy,50.15,5.7,0.1136590229312063,2,Wednesday,11.25,0,0,-12.376666666666672,Digana-Kandy,normal
459,2021-12-29,12:21:56,13:19:04,Kandy,Digana,57.13333333333333,8.533333333333331,0.1493582263710618,2,Wednesday,12.25,0,0,-5.393333333333338,Kandy-Digana,normal
460,2021-12-29,14:46:32,15:49:22,Digana,Kandy,62.833333333333336,13.3,0.2116710875331565,2,Wednesday,14.75,0,0,0.3066666666666648,Digana-Kandy,normal
461,2021-12-29,16:11:57,17:12:52,Kandy,Digana,60.91666666666666,5.533333333333333,0.0908344733242134,2,Wednesday,16.25,0,1,-1.6100000000000136,Kandy-Digana,normal
462,2021-12-30,09:00:41,09:54:25,Digana,Kandy,53.73333333333333,7.466666666666663,0.1389578163771711,3,Thursday,9.0,0,1,-8.793333333333344,Digana-Kandy,normal
463,2021-12-30,10:11:59,11:05:21,Kandy,Digana,53.36666666666667,4.75,0.0890068707058088,3,Thursday,10.25,0,0,-9.160000000000004,Kandy-Digana,normal
464,2021-12-30,12:30:31,13:22:49,Digana,Kandy,52.3,6.283333333333331,0.120140216698534,3,Thursday,12.5,0,0,-10.226666666666674,Digana-Kandy,normal
465,2021-12-30,13:41:52,14:35:15,Kandy,Digana,53.38333333333333,4.916666666666667,0.0921011551670309,3,Thursday,13.75,0,0,-9.143333333333338,Kandy-Digana,normal
466,2021-12-30,16:00:53,16:52:42,Digana,Kandy,51.81666666666667,8.716666666666665,0.1682212930202637,3,Thursday,16.0,0,1,-10.71,Digana-Kandy,normal
467,2021-12-30,17:38:17,18:24:18,Kandy,Digana,46.016666666666666,3.75,0.0814922129663165,3,Thursday,17.75,0,1,-16.510000000000005,Kandy-Digana,normal
468,2022-01-01,08:21:24,09:11:47,Digana,Kandy,50.38333333333333,5.383333333333332,0.1068475024809791,5,Saturday,8.25,1,1,-12.143333333333338,Digana-Kandy,normal
469,2022-01-01,09:41:34,10:33:58,Kandy,Digana,52.4,6.383333333333332,0.1218193384223918,5,Saturday,9.75,1,0,-10.126666666666672,Kandy-Digana,normal
471,2022-01-02,08:10:00,08:58:37,Kandy,Digana,48.61666666666667,3.2,0.0658210490229688,6,Sunday,8.25,1,1,-13.910000000000004,Kandy-Digana,normal
472,2022-01-02,10:21:50,11:19:03,Digana,Kandy,57.21666666666667,10.666666666666668,0.1864258665889892,6,Sunday,10.25,1,0,-5.310000000000002,Digana-Kandy,normal
473,2022-01-02,11:54:38,12:50:18,Kandy,Digana,55.66666666666666,9.083333333333334,0.1631736526946108,6,Sunday,12.0,1,0,-6.860000000000014,Kandy-Digana,normal
474,2022-01-02,13:42:00,14:27:01,Digana,Kandy,45.016666666666666,6.283333333333333,0.139577934098482,6,Sunday,13.75,1,0,-17.510000000000005,Digana-Kandy,normal
475,2022-01-02,15:03:11,15:54:53,Kandy,Digana,51.7,4.766666666666666,0.0921985815602836,6,Sunday,15.0,1,0,-10.826666666666668,Kandy-Digana,normal
476,2022-01-02,16:45:57,17:42:51,Digana,Kandy,56.9,7.866666666666665,0.1382542472173403,6,Sunday,16.75,1,1,-5.626666666666672,Digana-Kandy,normal
477,2022-01-02,18:35:37,19:23:58,Kandy,Digana,48.35,7.416666666666664,0.1533953809031367,6,Sunday,18.5,1,0,-14.17666666666667,Kandy-Digana,normal
478,2022-01-03,06:41:31,07:37:53,Digana,Kandy,56.36666666666667,8.766666666666664,0.1555292726197515,0,Monday,6.75,0,0,-6.160000000000004,Digana-Kandy,normal
479,2022-01-03,08:01:03,08:52:03,Kandy,Digana,51.0,6.633333333333332,0.1300653594771241,0,Monday,8.0,0,1,-11.52666666666667,Kandy-Digana,normal
480,2022-01-03,10:41:21,11:35:34,Digana,Kandy,54.21666666666667,8.183333333333332,0.1509375960651705,0,Monday,10.75,0,0,-8.310000000000002,Digana-Kandy,normal
481,2022-01-03,11:52:28,12:46:57,Kandy,Digana,54.48333333333333,8.849999999999998,0.1624349954114408,0,Monday,11.75,0,0,-8.043333333333344,Kandy-Digana,normal
482,2022-01-03,14:19:40,15:09:16,Digana,Kandy,49.6,4.216666666666667,0.085013440860215,0,Monday,14.25,0,0,-12.92666666666667,Digana-Kandy,normal
483,2022-01-03,15:41:22,16:35:47,Kandy,Digana,54.41666666666666,4.266666666666667,0.0784073506891271,0,Monday,15.75,0,0,-8.110000000000014,Kandy-Digana,normal
484,2022-01-03,17:09:57,18:12:41,Digana,Kandy,62.73333333333333,19.183333333333344,0.3057917109458025,0,Monday,17.25,0,1,0.2066666666666563,Digana-Kandy,anomaly
487,2022-01-04,07:31:13,08:21:23,Kandy,Digana,50.16666666666666,6.033333333333332,0.120265780730897,1,Tuesday,7.5,0,1,-12.360000000000014,Kandy-Digana,normal
488,2022-01-04,10:01:40,10:52:32,Digana,Kandy,50.86666666666667,8.8,0.1730013106159895,1,Tuesday,10.0,0,0,-11.660000000000004,Digana-Kandy,normal
489,2022-01-04,11:12:59,12:07:46,Kandy,Digana,54.78333333333333,11.3,0.2062671128688774,1,Tuesday,11.25,0,0,-7.743333333333339,Kandy-Digana,normal
490,2022-01-04,13:21:52,14:26:05,Digana,Kandy,64.21666666666667,15.68333333333334,0.2442252790033741,1,Tuesday,13.25,0,0,1.6899999999999975,Digana-Kandy,normal
491,2022-01-04,14:41:51,15:35:38,Kandy,Digana,53.78333333333333,13.316666666666665,0.2475983885962193,1,Tuesday,14.75,0,0,-8.74333333333334,Kandy-Digana,normal
493,2022-01-04,17:49:20,18:33:30,Kandy,Digana,44.16666666666666,5.433333333333334,0.1230188679245283,1,Tuesday,17.75,0,1,-18.360000000000014,Kandy-Digana,normal
494,2022-01-05,06:20:17,07:15:24,Digana,Kandy,55.11666666666667,11.05,0.2004838221953432,2,Wednesday,6.25,0,0,-7.410000000000004,Digana-Kandy,normal
495,2022-01-05,07:39:26,08:21:24,Kandy,Digana,41.96666666666667,4.566666666666666,0.1088165210484511,2,Wednesday,7.75,0,1,-20.56,Kandy-Digana,normal
496,2022-01-05,10:21:38,11:14:54,Digana,Kandy,53.266666666666666,7.149999999999999,0.1342302878598247,2,Wednesday,10.25,0,0,-9.260000000000003,Digana-Kandy,normal
497,2022-01-05,11:41:06,12:34:30,Kandy,Digana,53.4,6.583333333333333,0.1232833957553058,2,Wednesday,11.75,0,0,-9.126666666666672,Kandy-Digana,normal
498,2022-01-05,14:23:12,15:49:45,Digana,Kandy,86.55,33.69999999999999,0.3893703061813979,2,Wednesday,14.5,0,0,24.023333333333326,Digana-Kandy,anomaly
499,2022-01-05,16:11:51,17:09:50,Kandy,Digana,57.98333333333333,10.249999999999998,0.1767749353262431,2,Wednesday,16.25,0,1,-4.543333333333344,Kandy-Digana,normal
502,2022-01-07,06:11:26,06:59:18,Digana,Kandy,47.86666666666667,4.833333333333334,0.100974930362117,4,Friday,6.25,0,0,-14.660000000000004,Digana-Kandy,normal
504,2022-01-07,10:41:01,11:34:14,Digana,Kandy,53.21666666666667,8.166666666666668,0.1534606952709051,4,Friday,10.75,0,0,-9.310000000000002,Digana-Kandy,normal
505,2022-01-07,12:02:00,13:08:08,Kandy,Digana,66.13333333333334,12.166666666666668,0.1839717741935483,4,Friday,12.0,0,0,3.606666666666669,Kandy-Digana,normal
506,2022-01-07,16:51:18,17:44:40,Digana,Kandy,53.36666666666667,7.116666666666666,0.1333541536539662,4,Friday,16.75,0,1,-9.160000000000004,Digana-Kandy,normal
509,2022-01-08,07:11:18,07:57:10,Kandy,Digana,45.86666666666667,2.6833333333333336,0.0585029069767441,5,Saturday,7.25,1,1,-16.660000000000004,Kandy-Digana,normal
510,2022-01-08,09:59:28,10:54:21,Digana,Kandy,54.88333333333333,6.933333333333333,0.126328575766778,5,Saturday,10.0,1,0,-7.643333333333338,Digana-Kandy,normal
511,2022-01-08,11:22:20,12:27:35,Kandy,Digana,65.25,11.366666666666664,0.1742017879948914,5,Saturday,11.25,1,0,2.723333333333329,Kandy-Digana,anomaly
512,2022-01-08,13:41:39,14:33:11,Digana,Kandy,51.53333333333333,3.5,0.0679172056921086,5,Saturday,13.75,1,0,-10.99333333333334,Digana-Kandy,normal
513,2022-01-08,15:01:45,15:54:46,Kandy,Digana,53.016666666666666,3.783333333333333,0.0713612071675573,5,Saturday,15.0,1,0,-9.510000000000003,Kandy-Digana,normal
514,2022-01-08,17:31:33,18:22:34,Digana,Kandy,51.016666666666666,7.616666666666663,0.1492976151584449,5,Saturday,17.5,1,1,-11.510000000000003,Digana-Kandy,normal
516,2022-01-09,08:42:35,09:34:29,Digana,Kandy,51.9,6.183333333333333,0.1191393705844572,6,Sunday,8.75,1,1,-10.626666666666672,Digana-Kandy,normal
517,2022-01-09,10:01:34,10:59:00,Kandy,Digana,57.43333333333333,7.450000000000001,0.1297156123041207,6,Sunday,10.0,1,0,-5.093333333333341,Kandy-Digana,normal
518,2022-01-09,12:30:03,13:23:11,Digana,Kandy,53.13333333333333,6.6,0.124215809284818,6,Sunday,12.5,1,0,-9.393333333333338,Digana-Kandy,normal
519,2022-01-09,13:52:21,14:41:01,Kandy,Digana,48.66666666666666,5.65,0.1160958904109589,6,Sunday,13.75,1,0,-13.860000000000014,Kandy-Digana,normal
520,2022-01-09,16:21:39,17:18:53,Digana,Kandy,57.23333333333333,5.416666666666668,0.0946418171228887,6,Sunday,16.25,1,1,-5.293333333333344,Digana-Kandy,normal
521,2022-01-09,17:42:07,18:30:02,Kandy,Digana,47.91666666666666,3.033333333333334,0.0633043478260869,6,Sunday,17.75,1,1,-14.610000000000014,Kandy-Digana,normal
523,2022-01-10,08:50:07,09:40:35,Kandy,Digana,50.46666666666667,5.7333333333333325,0.1136063408190224,0,Monday,8.75,0,1,-12.060000000000002,Kandy-Digana,normal
524,2022-01-10,11:11:22,12:03:12,Digana,Kandy,51.833333333333336,7.549999999999997,0.1456591639871382,0,Monday,11.25,0,0,-10.693333333333335,Digana-Kandy,normal
525,2022-01-10,12:51:53,13:58:01,Kandy,Digana,66.13333333333334,13.4,0.2026209677419354,0,Monday,12.75,0,0,3.606666666666669,Kandy-Digana,normal
526,2022-01-10,15:01:05,15:51:32,Digana,Kandy,50.45,10.349999999999998,0.2051536174430128,0,Monday,15.0,0,0,-12.076666666666668,Digana-Kandy,normal
527,2022-01-10,16:42:45,17:41:00,Kandy,Digana,58.25,3.483333333333334,0.0597997138769671,0,Monday,16.75,0,1,-4.276666666666671,Kandy-Digana,normal
528,2022-01-12,08:51:44,09:42:57,Digana,Kandy,51.21666666666667,8.533333333333335,0.1666124308493329,2,Wednesday,8.75,0,1,-11.310000000000002,Digana-Kandy,normal
529,2022-01-12,10:21:40,11:23:27,Kandy,Digana,61.78333333333333,7.533333333333333,0.121931480981926,2,Wednesday,10.25,0,0,-0.7433333333333394,Kandy-Digana,normal
530,2022-01-12,16:40:06,17:31:48,Digana,Kandy,51.7,6.449999999999999,0.1247582205029013,2,Wednesday,16.75,0,1,-10.826666666666668,Digana-Kandy,normal
531,2022-01-12,18:32:46,19:18:20,Kandy,Digana,45.56666666666667,6.766666666666667,0.1485003657644477,2,Wednesday,18.5,0,0,-16.96,Kandy-Digana,normal
533,2022-01-13,06:51:49,08:01:40,Kandy,Digana,69.85,18.633333333333333,0.2667621092817943,3,Thursday,6.75,0,0,7.3233333333333235,Kandy-Digana,anomaly
534,2022-01-13,09:28:45,10:24:23,Digana,Kandy,55.63333333333333,11.266666666666667,0.2025164769322948,3,Thursday,9.5,0,0,-6.893333333333338,Digana-Kandy,normal
535,2022-01-13,10:52:10,11:53:28,Kandy,Digana,61.3,11.916666666666666,0.1943991299619358,3,Thursday,10.75,0,0,-1.2266666666666737,Kandy-Digana,normal
537,2022-01-13,15:02:21,16:00:46,Kandy,Digana,58.41666666666666,10.883333333333328,0.186305278174037,3,Thursday,15.0,0,0,-4.110000000000014,Kandy-Digana,normal
538,2022-01-13,17:40:14,18:29:59,Digana,Kandy,49.75,5.349999999999996,0.1075376884422109,3,Thursday,17.75,0,1,-12.77666666666667,Digana-Kandy,normal
542,2022-01-14,09:11:10,10:07:40,Digana,Kandy,56.5,6.9499999999999975,0.123008849557522,4,Friday,9.25,0,0,-6.026666666666671,Digana-Kandy,normal
543,2022-01-14,10:31:21,11:31:39,Kandy,Digana,60.3,6.9,0.1144278606965174,4,Friday,10.5,0,0,-2.2266666666666737,Kandy-Digana,normal
544,2022-01-15,08:00:32,08:46:52,Digana,Kandy,46.333333333333336,6.966666666666666,0.1503597122302158,5,Saturday,8.0,1,1,-16.193333333333335,Digana-Kandy,normal
545,2022-01-15,09:32:59,10:23:38,Kandy,Digana,50.65,7.633333333333334,0.150707469562356,5,Saturday,9.5,1,0,-11.876666666666672,Kandy-Digana,normal
546,2022-01-15,10:51:07,11:55:45,Digana,Kandy,64.63333333333334,14.31666666666666,0.2215059308922123,5,Saturday,10.75,1,0,2.106666666666669,Digana-Kandy,anomaly
547,2022-01-15,12:22:14,13:34:55,Kandy,Digana,72.68333333333334,24.36666666666667,0.335244210043568,5,Saturday,12.25,1,0,10.156666666666666,Kandy-Digana,anomaly
548,2022-01-15,14:21:31,15:14:33,Digana,Kandy,53.03333333333333,6.65,0.1253928346951603,5,Saturday,14.25,1,0,-9.49333333333334,Digana-Kandy,normal
549,2022-01-15,15:53:01,16:55:32,Kandy,Digana,62.516666666666666,6.083333333333333,0.097307384697414,5,Saturday,16.0,1,1,-0.0100000000000051,Kandy-Digana,anomaly
550,2022-01-15,17:13:19,18:04:32,Digana,Kandy,51.21666666666667,4.566666666666666,0.0891636836967133,5,Saturday,17.25,1,1,-11.310000000000002,Digana-Kandy,normal
552,2022-01-17,09:22:31,10:22:31,Digana,Kandy,60.0,13.166666666666664,0.2194444444444444,0,Monday,9.5,0,0,-2.526666666666671,Digana-Kandy,normal
553,2022-01-17,10:51:55,11:33:36,Kandy,Digana,41.68333333333333,5.4499999999999975,0.1307477009196321,0,Monday,10.75,0,0,-20.84333333333334,Kandy-Digana,normal
554,2022-01-17,16:01:05,17:16:02,Digana,Kandy,74.95,20.850000000000005,0.2781854569713142,0,Monday,16.0,0,1,12.423333333333332,Digana-Kandy,anomaly
555,2022-01-17,18:31:39,19:16:59,Kandy,Digana,45.333333333333336,4.05,0.0893382352941176,0,Monday,18.5,0,0,-17.193333333333335,Kandy-Digana,normal
556,2022-01-18,08:00:53,08:56:07,Digana,Kandy,55.23333333333333,6.299999999999997,0.1140615570307784,1,Tuesday,8.0,0,1,-7.293333333333344,Digana-Kandy,normal
557,2022-01-18,09:22:02,10:22:36,Kandy,Digana,60.56666666666667,6.949999999999998,0.1147495872317005,1,Tuesday,9.25,0,0,-1.9600000000000009,Kandy-Digana,normal
558,2022-01-18,11:51:22,12:46:02,Digana,Kandy,54.66666666666666,10.15,0.1856707317073171,1,Tuesday,11.75,0,0,-7.860000000000014,Digana-Kandy,normal
559,2022-01-18,13:12:50,14:15:24,Kandy,Digana,62.56666666666667,14.999999999999998,0.2397442727757058,1,Tuesday,13.25,0,0,0.0399999999999991,Kandy-Digana,normal
560,2022-01-18,15:41:48,16:30:01,Digana,Kandy,48.21666666666667,7.149999999999998,0.1482889733840303,1,Tuesday,15.75,0,0,-14.310000000000002,Digana-Kandy,normal
561,2022-01-18,17:11:35,18:12:22,Kandy,Digana,60.78333333333333,6.549999999999999,0.1077598025774609,1,Tuesday,17.25,0,1,-1.7433333333333394,Kandy-Digana,normal
562,2022-01-19,08:10:08,08:59:03,Digana,Kandy,48.91666666666666,4.1000000000000005,0.0838160136286201,2,Wednesday,8.25,0,1,-13.610000000000014,Digana-Kandy,normal
563,2022-01-19,09:32:06,10:25:04,Kandy,Digana,52.96666666666667,4.566666666666666,0.0862177470106985,2,Wednesday,9.5,0,0,-9.560000000000002,Kandy-Digana,normal
564,2022-01-19,11:42:10,12:36:52,Digana,Kandy,54.7,9.750000000000002,0.1782449725776965,2,Wednesday,11.75,0,0,-7.826666666666668,Digana-Kandy,normal
566,2022-01-19,14:50:42,15:48:31,Digana,Kandy,57.81666666666667,10.566666666666665,0.182761602767368,2,Wednesday,14.75,0,0,-4.710000000000001,Digana-Kandy,normal
567,2022-01-19,16:10:18,17:02:57,Kandy,Digana,52.65,6.999999999999997,0.1329534662867995,2,Wednesday,16.25,0,1,-9.876666666666672,Kandy-Digana,normal
570,2022-01-20,08:38:37,09:30:26,Digana,Kandy,51.81666666666667,7.333333333333329,0.1415246059826309,3,Thursday,8.75,0,1,-10.71,Digana-Kandy,normal
571,2022-01-20,10:02:07,10:50:19,Kandy,Digana,48.2,5.3500000000000005,0.1109958506224066,3,Thursday,10.0,0,0,-14.326666666666668,Kandy-Digana,normal
572,2022-01-20,12:31:58,13:27:01,Digana,Kandy,55.05,8.433333333333334,0.1531940660006055,3,Thursday,12.5,0,0,-7.476666666666674,Digana-Kandy,normal
573,2022-01-20,13:42:33,14:39:38,Kandy,Digana,57.083333333333336,17.349999999999998,0.303941605839416,3,Thursday,13.75,0,0,-5.443333333333335,Kandy-Digana,normal
574,2022-01-20,16:00:34,16:48:50,Digana,Kandy,48.266666666666666,7.066666666666664,0.1464088397790054,3,Thursday,16.0,0,1,-14.260000000000003,Digana-Kandy,normal
575,2022-01-20,17:10:43,17:55:38,Kandy,Digana,44.91666666666666,2.666666666666667,0.0593692022263451,3,Thursday,17.25,0,1,-17.610000000000014,Kandy-Digana,normal
576,2022-01-20,17:58:45,19:23:33,Digana,Kandy,84.8,26.56666666666668,0.3132861635220128,3,Thursday,18.0,0,1,22.273333333333326,Digana-Kandy,anomaly
578,2022-01-22,07:50:31,08:38:15,Digana,Kandy,47.73333333333333,7.583333333333333,0.1588687150837989,5,Saturday,7.75,1,1,-14.793333333333344,Digana-Kandy,normal
579,2022-01-22,08:53:36,09:46:04,Kandy,Digana,52.46666666666667,5.116666666666666,0.0975222363405336,5,Saturday,9.0,1,1,-10.060000000000002,Kandy-Digana,normal
580,2022-01-22,11:51:20,12:53:09,Digana,Kandy,61.81666666666667,14.383333333333333,0.2326772715017524,5,Saturday,11.75,1,0,-0.7100000000000009,Digana-Kandy,normal
581,2022-01-22,13:12:53,14:04:00,Kandy,Digana,51.11666666666667,8.916666666666666,0.1744375611346592,5,Saturday,13.25,1,0,-11.410000000000004,Kandy-Digana,normal
582,2022-01-22,15:31:42,16:24:05,Digana,Kandy,52.38333333333333,6.4,0.1221762647152402,5,Saturday,15.5,1,0,-10.143333333333338,Digana-Kandy,normal
583,2022-01-22,17:00:43,18:01:27,Kandy,Digana,60.73333333333333,18.300000000000004,0.3013172338090012,5,Saturday,17.0,1,1,-1.7933333333333437,Kandy-Digana,anomaly
584,2022-01-24,07:09:20,08:15:09,Digana,Kandy,65.81666666666666,24.250000000000018,0.3684477082805776,0,Monday,7.25,0,1,3.289999999999992,Digana-Kandy,anomaly
585,2022-01-24,08:54:42,09:43:20,Kandy,Digana,48.63333333333333,6.116666666666667,0.1257710760795065,0,Monday,9.0,0,1,-13.893333333333338,Kandy-Digana,normal
586,2022-01-24,11:00:44,11:50:26,Digana,Kandy,49.7,10.266666666666666,0.2065727699530516,0,Monday,11.0,0,0,-12.826666666666668,Digana-Kandy,normal
587,2022-01-24,12:32:20,13:30:02,Kandy,Digana,57.7,8.05,0.1395147313691508,0,Monday,12.5,0,0,-4.826666666666668,Kandy-Digana,normal
588,2022-01-24,14:49:05,15:38:41,Digana,Kandy,49.6,3.65,0.0735887096774193,0,Monday,14.75,0,0,-12.92666666666667,Digana-Kandy,normal
589,2022-01-24,16:20:46,17:11:08,Kandy,Digana,50.36666666666667,6.449999999999999,0.1280608868299139,0,Monday,16.25,0,1,-12.160000000000004,Kandy-Digana,normal
591,2022-01-25,08:33:09,09:19:36,Kandy,Digana,46.45,4.016666666666667,0.0864729099390025,1,Tuesday,8.5,0,1,-16.076666666666668,Kandy-Digana,normal
592,2022-01-25,11:22:02,12:14:50,Digana,Kandy,52.8,10.016666666666666,0.1897095959595959,1,Tuesday,11.25,0,0,-9.726666666666674,Digana-Kandy,normal
