id,deviceid,devicetime,latitude,longitude,speed
576597278,123,2021-10-18 13:23:10,7.28066,80.6694916,14.0389
576601512,123,2021-10-18 13:23:10,7.28066,80.6694916,14.0389
576597277,123,2021-10-18 13:23:25,7.2811883,80.6701033,7.5594
576597421,123,2021-10-18 13:23:25,7.2811883,80.6701033,7.5594
576597276,123,2021-10-18 13:23:40,7.2814583,80.6706383,6.47948
576597420,123,2021-10-18 13:23:40,7.2814583,80.6706383,6.47948
576597275,123,2021-10-18 13:23:50,7.2814966,80.6708599,0.0
576597417,123,2021-10-18 13:23:50,7.2814966,80.6708599,0.0
576597416,123,2021-10-18 13:23:56,7.281515,80.6709033,4.85961
576597419,123,2021-10-18 13:24:11,7.28147,80.6720783,18.8985
576597418,123,2021-10-18 13:24:26,7.2813316,80.6731166,15.1188
576601511,123,2021-10-18 13:24:41,7.280165,80.6738799,15.6588
576601400,123,2021-10-18 13:24:56,7.2798283,80.6751149,12.419
576601399,123,2021-10-18 13:25:11,7.2798433,80.6761566,14.5788
576601398,123,2021-10-18 13:25:26,7.279725,80.6769016,14.0389
576601397,123,2021-10-18 13:25:41,7.2793016,80.6777066,15.1188
576601024,123,2021-10-18 13:25:56,7.2791,80.6786033,12.419
576601023,123,2021-10-18 13:26:11,7.2790516,80.6794516,11.3391
576601022,123,2021-10-18 13:26:26,7.2787699,80.6804016,15.1188
576601021,123,2021-10-18 13:26:41,7.279095,80.6814683,19.4385
576601020,123,2021-10-18 13:26:56,7.2801683,80.6821066,16.7387
576601019,123,2021-10-18 13:27:11,7.28027,80.6832716,15.1188
576601396,123,2021-10-18 13:27:26,7.2808183,80.6840266,4.31966
576601395,123,2021-10-18 13:27:27,7.2808216,80.6840216,0.0
576601509,123,2021-10-18 13:27:30,7.2808616,80.68406,4.31966
576607284,123,2021-10-18 13:27:45,7.2812033,80.6847233,5.93953
576607283,123,2021-10-18 13:28:00,7.2814166,80.685385,10.2592
576607282,123,2021-10-18 13:28:15,7.281455,80.6862633,10.7991
576607281,123,2021-10-18 13:28:30,7.2815183,80.68711,14.0389
576607280,123,2021-10-18 13:28:45,7.2816166,80.688205,15.1188
576606938,123,2021-10-18 13:29:00,7.2817633,80.6891899,16.1987
576606937,123,2021-10-18 13:29:15,7.2819466,80.690335,15.1188
576606936,123,2021-10-18 13:29:30,7.2817583,80.6914366,17.8186
576606935,123,2021-10-18 13:29:45,7.281325,80.6927166,17.2786
576606224,123,2021-10-18 13:30:00,7.280675,80.6938966,19.9784
576606223,123,2021-10-18 13:30:15,7.28023,80.6945916,7.5594
576606222,123,2021-10-18 13:30:30,7.2802683,80.6953183,11.8791
576606221,123,2021-10-18 13:30:45,7.2805083,80.695945,9.17927
576606220,123,2021-10-18 13:31:00,7.2810399,80.696455,9.71923
576606219,123,2021-10-18 13:31:15,7.28154,80.6968666,11.8791
576606934,123,2021-10-18 13:31:30,7.2823549,80.697335,7.5594
576606933,123,2021-10-18 13:31:34,7.282455,80.6973566,0.0
576607278,123,2021-10-18 13:31:49,7.282585,80.6974016,3.7797
576610034,123,2021-10-18 13:32:04,7.28309,80.698125,15.1188
576610033,123,2021-10-18 13:32:19,7.2833416,80.6996866,22.6782
576610032,123,2021-10-18 13:32:34,7.2835533,80.70127,16.1987
576609584,123,2021-10-18 13:32:49,7.2841333,80.7020266,8.09935
576609583,123,2021-10-18 13:33:04,7.28421,80.7022333,7.5594
576609582,123,2021-10-18 13:33:19,7.2846183,80.70327,19.9784
576609581,123,2021-10-18 13:33:34,7.2845333,80.7045533,19.9784
576609580,123,2021-10-18 13:33:49,7.284735,80.7054516,2.69978
576609579,123,2021-10-18 13:33:51,7.284735,80.7054516,0.0
576610031,123,2021-10-18 13:34:02,7.284735,80.7054416,2.69978
576610215,123,2021-10-18 13:34:09,7.2847016,80.705445,0.0
576610214,123,2021-10-18 13:34:12,7.28471,80.7054783,2.69978
576613508,123,2021-10-18 13:34:24,7.2848783,80.7062133,18.8985
576613507,123,2021-10-18 13:34:39,7.2848616,80.7077916,19.4385
576613506,123,2021-10-18 13:34:54,7.2864983,80.708435,24.2981
576613505,123,2021-10-18 13:35:08,7.2874399,80.7089149,7.01944
576613503,123,2021-10-18 13:35:23,7.2879733,80.7092566,15.6588
576613305,123,2021-10-18 13:35:38,7.28831,80.7103499,17.8186
576613304,123,2021-10-18 13:35:53,7.2885199,80.7116683,15.1188
576613303,123,2021-10-18 13:36:08,7.2887733,80.7121783,13.4989
576613302,123,2021-10-18 13:36:23,7.2887883,80.7132483,17.8186
576613301,123,2021-10-18 13:36:38,7.2873816,80.7139866,17.2786
576613300,123,2021-10-18 13:36:44,7.2871833,80.7141216,0.0
576613502,123,2021-10-18 13:36:47,7.2871816,80.7141249,3.7797
576614209,123,2021-10-18 13:37:02,7.2867266,80.7144716,9.17927
576614208,123,2021-10-18 13:37:17,7.28577,80.7155066,25.378
576614206,123,2021-10-18 13:37:32,7.2848733,80.716775,7.5594
576614205,123,2021-10-18 13:37:33,7.28486,80.716785,0.0
576614879,123,2021-10-18 13:38:12,7.2848299,80.7168016,3.23974
576615711,123,2021-10-18 13:38:27,7.2842783,80.7173,17.2786
576615710,123,2021-10-18 13:38:42,7.2837733,80.718895,19.9784
576615709,123,2021-10-18 13:38:52,7.2832966,80.7194416,0.0
576616175,123,2021-10-18 13:39:12,7.2832366,80.7194966,5.39957
576617851,123,2021-10-18 13:39:27,7.2827966,80.7203983,16.1987
576617850,123,2021-10-18 13:39:42,7.2833416,80.7216166,17.8186
576617849,123,2021-10-18 13:39:57,7.2833433,80.7221699,15.1188
576617847,123,2021-10-18 13:40:12,7.28297,80.7224233,6.47948
576617846,123,2021-10-18 13:40:27,7.28241,80.72292,5.39957
576617845,123,2021-10-18 13:40:28,7.2824016,80.7229299,0.0
576618399,123,2021-10-18 13:40:54,7.282335,80.7229716,3.23974
576619579,123,2021-10-18 13:41:09,7.2821483,80.7232583,9.17927
576619578,123,2021-10-18 13:41:24,7.2813866,80.72387,5.39957
576619577,123,2021-10-18 13:41:39,7.2809816,80.7242116,8.63931
576619576,123,2021-10-18 13:41:54,7.2805183,80.7246299,6.47948
576619575,123,2021-10-18 13:41:59,7.2804566,80.7246966,0.0
576620489,123,2021-10-18 13:42:50,7.2804166,80.7247333,2.69978
576620647,123,2021-10-18 13:42:58,7.2802633,80.7248716,0.0
576620774,123,2021-10-18 13:43:04,7.2802,80.7248883,3.7797
576625979,123,2021-10-18 13:43:19,7.2796266,80.7252566,12.959
576625978,123,2021-10-18 13:43:34,7.27842,80.7257133,19.4385
576622992,123,2021-10-18 13:43:40,7.2780466,80.7258183,3.23974
576622990,123,2021-10-18 13:43:55,7.2775866,80.7256033,13.4989
576622989,123,2021-10-18 13:44:10,7.2777816,80.7241349,22.6782
576622988,123,2021-10-18 13:44:25,7.2782233,80.7227316,16.1987
576622987,123,2021-10-18 13:44:40,7.2787849,80.7227466,10.7991
576622986,123,2021-10-18 13:44:51,7.2791333,80.7228666,0.0
576625977,123,2021-10-18 13:47:19,7.2791516,80.7229033,3.23974
576626039,123,2021-10-18 13:47:23,7.2791983,80.7229316,0.0
576626138,123,2021-10-18 13:47:30,7.2791816,80.7229149,3.23974
576626447,123,2021-10-18 13:47:45,7.2789666,80.7228233,3.7797
576626446,123,2021-10-18 13:47:46,7.2789533,80.7228183,0.0
576626704,123,2021-10-18 13:47:59,7.2788866,80.7227916,2.69978
576626703,123,2021-10-18 13:48:02,7.2788866,80.7227916,0.0
576627675,123,2021-10-18 13:48:46,7.2787216,80.7227416,2.69978
576627787,123,2021-10-18 13:48:54,7.2786716,80.7226783,0.0
576646534,123,2021-10-18 13:48:54,7.2786716,80.7226783,0.0
576646533,123,2021-10-18 13:49:02,7.2786666,80.7226816,3.7797
576646532,123,2021-10-18 13:49:04,7.278665,80.7226833,0.0
576646531,123,2021-10-18 13:49:25,7.2787116,80.7227533,2.69978
576646530,123,2021-10-18 13:49:28,7.27873,80.7227666,0.0
576646536,123,2021-10-18 14:04:28,7.27873,80.7227666,0.0
576667556,123,2021-10-18 14:19:28,7.27873,80.7227666,0.0
576667555,123,2021-10-18 14:21:49,7.27873,80.7227666,0.0
576667622,123,2021-10-18 14:21:51,7.27873,80.7227666,0.0
576667770,123,2021-10-18 14:21:58,7.2787066,80.7227266,2.69978
576667913,123,2021-10-18 14:22:01,7.2787066,80.7227266,0.0
576668485,123,2021-10-18 14:22:31,7.2787816,80.7227583,2.69978
576668866,123,2021-10-18 14:22:46,7.279055,80.7228833,3.23974
576668865,123,2021-10-18 14:22:51,7.2791133,80.7229066,0.0
576669081,123,2021-10-18 14:22:56,7.2791516,80.7229183,3.7797
576669117,123,2021-10-18 14:23:03,7.2792866,80.7229716,0.0
576669116,123,2021-10-18 14:23:05,7.27933,80.7230016,2.69978
576669115,123,2021-10-18 14:23:09,7.2793416,80.7230083,0.0
576669274,123,2021-10-18 14:23:17,7.2793883,80.7230516,3.23974
576669449,123,2021-10-18 14:23:22,7.2794916,80.7231283,0.0
576669482,123,2021-10-18 14:23:25,7.2795366,80.7231583,3.7797
576670478,123,2021-10-18 14:23:40,7.2797716,80.7233683,4.85961
576670477,123,2021-10-18 14:23:55,7.2800483,80.72364,10.2592
576670476,123,2021-10-18 14:24:10,7.2803833,80.7240116,5.93953
576670475,123,2021-10-18 14:24:14,7.2804266,80.7240616,0.0
576670610,123,2021-10-18 14:24:21,7.2804616,80.724095,4.31966
576670831,123,2021-10-18 14:24:26,7.2805333,80.724165,0.0
576671031,123,2021-10-18 14:24:34,7.2806033,80.7242366,3.23974
576671173,123,2021-10-18 14:24:39,7.2806716,80.7242933,0.0
576671250,123,2021-10-18 14:24:41,7.2806916,80.724305,3.23974
576672358,123,2021-10-18 14:24:56,7.280975,80.724185,5.39957
576672356,123,2021-10-18 14:25:11,7.2812733,80.723905,3.7797
576672355,123,2021-10-18 14:25:26,7.2814649,80.7237266,5.39957
576672354,123,2021-10-18 14:25:41,7.281965,80.723175,6.47948
576672353,123,2021-10-18 14:25:43,7.2819916,80.7231316,0.0
576672398,123,2021-10-18 14:25:46,7.2820266,80.7230866,2.69978
576672450,123,2021-10-18 14:25:48,7.2820383,80.7230783,0.0
576672461,123,2021-10-18 14:25:50,7.28206,80.7230583,3.23974
576672593,123,2021-10-18 14:25:52,7.2820983,80.72304,0.0
576672669,123,2021-10-18 14:25:58,7.2821733,80.7230133,3.7797
576672812,123,2021-10-18 14:26:03,7.2822433,80.7230166,0.0
576672982,123,2021-10-18 14:26:11,7.28229,80.7228399,3.7797
576673870,123,2021-10-18 14:26:26,7.282695,80.7225633,7.5594
576673869,123,2021-10-18 14:26:41,7.2831666,80.7221433,3.7797
576673868,123,2021-10-18 14:26:54,7.283515,80.7217716,0.0
576673922,123,2021-10-18 14:26:57,7.2835066,80.7217283,4.85961
576675869,123,2021-10-18 14:27:12,7.2830183,80.7210116,15.6588
576675689,123,2021-10-18 14:27:27,7.2829316,80.7198916,16.1987
576675688,123,2021-10-18 14:27:42,7.283595,80.7190466,18.8985
576675686,123,2021-10-18 14:27:57,7.284145,80.7178166,21.5983
576675684,123,2021-10-18 14:28:12,7.284775,80.71676,17.2786
576675682,123,2021-10-18 14:28:27,7.2852216,80.716235,7.01944
576675679,123,2021-10-18 14:28:29,7.2852449,80.7161916,0.0
576675868,123,2021-10-18 14:28:35,7.2852733,80.7161716,4.31966
576676873,123,2021-10-18 14:28:50,7.28575,80.7154666,16.1987
576676872,123,2021-10-18 14:29:05,7.2867866,80.7144083,17.8186
576676871,123,2021-10-18 14:29:20,7.2877083,80.71369,17.8186
576676870,123,2021-10-18 14:29:34,7.2885199,80.713255,0.0
576677240,123,2021-10-18 14:29:49,7.288575,80.7132249,4.31966
576678263,123,2021-10-18 14:30:04,7.2889199,80.7124733,19.4385
576678262,123,2021-10-18 14:30:19,7.2883683,80.71127,18.3585
576678261,123,2021-10-18 14:30:34,7.2882533,80.7102733,10.2592
576678260,123,2021-10-18 14:30:36,7.2882483,80.7102116,0.0
576678520,123,2021-10-18 14:30:46,7.288255,80.710135,4.31966
576679047,123,2021-10-18 14:31:01,7.2877016,80.7091399,20.5184
576679046,123,2021-10-18 14:31:10,7.28715,80.7088683,3.7797
576679045,123,2021-10-18 14:31:11,7.28715,80.7088683,0.0
576679306,123,2021-10-18 14:31:19,7.2871033,80.7088483,7.01944
576681310,123,2021-10-18 14:31:30,7.2863383,80.7084933,24.2981
576681157,123,2021-10-18 14:31:45,7.2848166,80.7077533,17.8186
576681156,123,2021-10-18 14:32:00,7.2847833,80.70661,14.0389
576681155,123,2021-10-18 14:32:15,7.28478,80.7057716,7.5594
576681154,123,2021-10-18 14:32:30,7.2845966,80.70519,14.5788
576681153,123,2021-10-18 14:32:45,7.2845916,80.70408,9.71923
576681152,123,2021-10-18 14:32:48,7.284595,80.70402,0.0
576681309,123,2021-10-18 14:32:55,7.2846,80.703985,4.31966
576690572,123,2021-10-18 14:33:10,7.2845816,80.7033383,11.8791
576685200,123,2021-10-18 14:33:25,7.2843433,80.7023933,14.0389
576685199,123,2021-10-18 14:33:40,7.2837499,80.701545,14.5788
576685198,123,2021-10-18 14:33:55,7.2833883,80.7005416,5.93953
576685197,123,2021-10-18 14:34:10,7.28333,80.6997316,18.3585
576685196,123,2021-10-18 14:34:25,7.2832016,80.6983283,13.4989
576685080,123,2021-10-18 14:34:40,7.2830033,80.6979216,5.39957
576685079,123,2021-10-18 14:34:55,7.2825966,80.697455,8.09935
576685078,123,2021-10-18 14:35:10,7.2815583,80.696875,20.5184
576685077,123,2021-10-18 14:35:25,7.2803916,80.6957166,25.378
576685076,123,2021-10-18 14:35:40,7.280325,80.6943216,9.17927
576685075,123,2021-10-18 14:35:43,7.280345,80.6942216,0.0
576685195,123,2021-10-18 14:35:50,7.2803683,80.6941866,3.23974
576688291,123,2021-10-18 14:36:00,7.2807366,80.69373,19.4385
576688290,123,2021-10-18 14:36:15,7.2814849,80.6923149,23.2182
576688289,123,2021-10-18 14:36:30,7.2819116,80.6908433,18.8985
576688288,123,2021-10-18 14:36:45,7.2818416,80.689655,15.6588
576688287,123,2021-10-18 14:37:00,7.2816683,80.6884466,13.4989
576688094,123,2021-10-18 14:37:15,7.2815783,80.687815,15.1188
576688093,123,2021-10-18 14:37:30,7.2814166,80.6865683,15.1188
576688092,123,2021-10-18 14:37:45,7.2813633,80.6858916,11.3391
576688091,123,2021-10-18 14:38:00,7.28121,80.6846966,17.8186
576688090,123,2021-10-18 14:38:15,7.2805316,80.683715,10.7991
576688089,123,2021-10-18 14:38:19,7.2804316,80.6836433,0.0
576688286,123,2021-10-18 14:38:28,7.2803933,80.683575,5.39957
576690571,123,2021-10-18 14:38:43,7.2803166,80.6827283,13.4989
576690241,123,2021-10-18 14:38:58,7.2798783,80.6818516,15.1188
576690240,123,2021-10-18 14:39:13,7.2787699,80.6809966,20.5184
576690239,123,2021-10-18 14:39:28,7.279,80.6795633,21.0583
576690238,123,2021-10-18 14:39:43,7.2791933,80.6782516,17.8186
576690237,123,2021-10-18 14:39:58,7.27946,80.6773033,11.3391
576690236,123,2021-10-18 14:40:10,7.2796833,80.6767299,0.0
576690570,123,2021-10-18 14:40:21,7.27969,80.67662,3.23974
576690885,123,2021-10-18 14:40:36,7.2798083,80.67598,8.09935
576690884,123,2021-10-18 14:40:41,7.2798183,80.675865,0.0
576691092,123,2021-10-18 14:40:52,7.2798316,80.6757866,4.31966
576692632,123,2021-10-18 14:41:07,7.27982,80.67492,16.1987
576692631,123,2021-10-18 14:41:22,7.2802116,80.6738133,17.2786
576692630,123,2021-10-18 14:41:37,7.2812866,80.673105,16.7387
576692629,123,2021-10-18 14:41:52,7.2815533,80.6718283,22.6782
576692628,123,2021-10-18 14:42:04,7.28157,80.6708366,4.85961
576692627,123,2021-10-18 14:42:07,7.28157,80.6708366,0.0
576692791,123,2021-10-18 14:42:16,7.2815683,80.6707916,3.23974
576694696,123,2021-10-18 14:42:31,7.2813366,80.670185,12.419
576694695,123,2021-10-18 14:42:46,7.2806366,80.6692533,17.8186
576694694,123,2021-10-18 14:43:01,7.2814799,80.6682633,19.4385
576694693,123,2021-10-18 14:43:16,7.28143,80.66696,18.3585
576694692,123,2021-10-18 14:43:31,7.281445,80.66623,11.3391
576694691,123,2021-10-18 14:43:41,7.2819699,80.6659216,0.0
576694829,123,2021-10-18 14:43:50,7.282,80.6659133,5.39957
576696055,123,2021-10-18 14:44:05,7.28279,80.6655699,16.1987
576696054,123,2021-10-18 14:44:20,7.2833866,80.6646816,16.7387
576696053,123,2021-10-18 14:44:35,7.2841666,80.663905,14.0389
576696052,123,2021-10-18 14:44:50,7.2847616,80.6632233,3.7797
576696051,123,2021-10-18 14:44:51,7.2847616,80.6632233,0.0
576696137,123,2021-10-18 14:44:56,7.2848066,80.66314,5.39957
576696345,123,2021-10-18 14:45:07,7.2849383,80.66288,0.0
576696476,123,2021-10-18 14:45:14,7.2849749,80.6628266,5.93953
576696731,123,2021-10-18 14:45:27,7.2852233,80.6624,0.0
576697106,123,2021-10-18 14:45:31,7.285255,80.6623383,3.7797
576697107,123,2021-10-18 14:45:46,7.2856116,80.66156,15.1188
576698547,123,2021-10-18 14:46:01,7.286345,80.6605966,17.8186
576698546,123,2021-10-18 14:46:16,7.2867683,80.6594783,15.6588
576698545,123,2021-10-18 14:46:31,7.2871733,80.6585,14.5788
576698544,123,2021-10-18 14:46:46,7.287825,80.6578216,12.419
576698543,123,2021-10-18 14:46:55,7.2881683,80.6575133,0.0
576698654,123,2021-10-18 14:47:02,7.2881983,80.6574766,4.31966
576701171,123,2021-10-18 14:47:17,7.2887083,80.657015,13.4989
576700745,123,2021-10-18 14:47:32,7.2896533,80.6562266,16.7387
576700744,123,2021-10-18 14:47:47,7.2905149,80.6554716,14.0389
576700743,123,2021-10-18 14:48:02,7.291275,80.6547366,13.4989
576700742,123,2021-10-18 14:48:17,7.2918883,80.65428,5.93953
576700741,123,2021-10-18 14:48:32,7.292515,80.6536616,15.6588
576700740,123,2021-10-18 14:48:46,7.2930283,80.6530266,0.0
576701168,123,2021-10-18 14:49:05,7.2930666,80.6529599,6.47948
576702875,123,2021-10-18 14:49:20,7.2938883,80.6524916,16.1987
576702874,123,2021-10-18 14:49:35,7.2945733,80.6514833,14.5788
576702873,123,2021-10-18 14:49:50,7.2947816,80.6504116,12.959
576702872,123,2021-10-18 14:50:05,7.2941633,80.6499266,14.0389
576702871,123,2021-10-18 14:50:20,7.29337,80.6493233,11.8791
576702870,123,2021-10-18 14:50:27,7.29315,80.6491966,0.0
576703062,123,2021-10-18 14:50:34,7.2930883,80.6491733,4.85961
576703894,123,2021-10-18 14:50:49,7.2924766,80.6486866,12.959
576703893,123,2021-10-18 14:51:04,7.2915483,80.6479633,17.2786
576703891,123,2021-10-18 14:51:19,7.2909933,80.6470383,8.63931
576703890,123,2021-10-18 14:51:22,7.2909766,80.6469883,0.0
576704748,123,2021-10-18 14:52:02,7.2909716,80.64695,2.69978
576704749,123,2021-10-18 14:52:05,7.2909716,80.64695,0.0
576705616,123,2021-10-18 14:52:49,7.290935,80.6468016,2.69978
576707968,123,2021-10-18 14:53:04,7.2906616,80.6464666,5.39957
576707775,123,2021-10-18 14:53:19,7.2905233,80.6455933,16.1987
576707774,123,2021-10-18 14:53:34,7.2909599,80.6446483,17.8186
576707773,123,2021-10-18 14:53:49,7.2917816,80.6436333,15.6588
576707772,123,2021-10-18 14:54:02,7.2917116,80.6432033,9.71923
576707771,123,2021-10-18 14:54:17,7.2910183,80.64339,14.5788
576707770,123,2021-10-18 14:54:27,7.29055,80.64387,0.0
576707967,123,2021-10-18 14:54:37,7.2905633,80.6439066,3.23974
576709293,123,2021-10-18 14:54:52,7.290255,80.6445133,10.7991
576709291,123,2021-10-18 14:55:07,7.2898416,80.6452766,12.419
576709290,123,2021-10-18 14:55:22,7.2895733,80.6462133,10.2592
576709289,123,2021-10-18 14:55:37,7.288655,80.6466899,18.3585
576709288,123,2021-10-18 14:55:48,7.288035,80.6472066,0.0
576709348,123,2021-10-18 14:55:52,7.2879583,80.64724,2.69978
576712617,123,2021-10-18 14:56:07,7.287475,80.6478366,12.959
576712616,123,2021-10-18 14:56:22,7.28688,80.6476683,6.47948
576712614,123,2021-10-18 14:56:37,7.28719,80.6468316,13.4989
576712612,123,2021-10-18 14:56:52,7.2877283,80.6461216,11.3391
576712610,123,2021-10-18 14:57:07,7.2873783,80.6455833,11.3391
576712561,123,2021-10-18 14:57:17,7.2876533,80.6451633,14.0389
576712560,123,2021-10-18 14:57:32,7.2881516,80.6454799,5.93953
576712559,123,2021-10-18 14:57:47,7.2884633,80.644935,11.8791
576712558,123,2021-10-18 14:58:02,7.2890616,80.6446033,7.01944
576712557,123,2021-10-18 14:58:17,7.2888383,80.644225,4.31966
576712556,123,2021-10-18 14:58:24,7.2888266,80.6440933,0.0
576712607,123,2021-10-18 14:58:27,7.2888633,80.6440316,3.7797
576717028,123,2021-10-18 14:58:42,7.2892166,80.6437083,8.09935
576717027,123,2021-10-18 14:58:57,7.2895933,80.6433116,7.01944
576717026,123,2021-10-18 14:59:12,7.2900683,80.6427683,10.2592
576716871,123,2021-10-18 14:59:27,7.2902616,80.6421216,7.5594
576716870,123,2021-10-18 14:59:42,7.2905666,80.6415233,9.71923
576716869,123,2021-10-18 14:59:57,7.29083,80.6407183,8.09935
576716868,123,2021-10-18 15:00:12,7.29029,80.6399199,14.5788
576716867,123,2021-10-18 15:00:27,7.2904666,80.6389916,14.5788
576716670,123,2021-10-18 15:00:42,7.290915,80.638105,12.959
576716669,123,2021-10-18 15:00:57,7.2912066,80.6374866,7.5594
576716668,123,2021-10-18 15:01:12,7.2913516,80.6367816,14.0389
576716667,123,2021-10-18 15:01:27,7.291435,80.6357116,15.1188
576716666,123,2021-10-18 15:01:42,7.2916733,80.6350916,2.69978
576716665,123,2021-10-18 15:01:43,7.2916733,80.6350916,0.0
576716866,123,2021-10-18 15:01:51,7.29174,80.6350466,2.69978
576717025,123,2021-10-18 15:01:58,7.291845,80.6350066,0.0
576724498,123,2021-10-18 15:08:29,7.291845,80.6350066,0.0
576724512,123,2021-10-18 15:08:30,7.291845,80.6350066,0.0
576742306,123,2021-10-18 15:23:30,7.291845,80.6350066,0.0
576742305,123,2021-10-18 15:23:43,7.291845,80.6350066,0.0
576742334,123,2021-10-18 15:23:44,7.291845,80.6350066,0.0
576742944,123,2021-10-18 15:24:19,7.292215,80.6349933,2.69978
576743094,123,2021-10-18 15:24:29,7.2923916,80.6350066,0.0
576743139,123,2021-10-18 15:24:31,7.2924366,80.635005,2.69978
576743448,123,2021-10-18 15:24:46,7.2927033,80.6349733,2.69978
576743446,123,2021-10-18 15:24:47,7.2927033,80.6349733,0.0
576743444,123,2021-10-18 15:24:48,7.2927333,80.6349633,2.69978
576744407,123,2021-10-18 15:25:03,7.2930216,80.6349066,3.7797
576744406,123,2021-10-18 15:25:18,7.2929766,80.6344933,7.5594
576744405,123,2021-10-18 15:25:33,7.2925783,80.6341916,4.85961
576744404,123,2021-10-18 15:25:37,7.2925166,80.634165,0.0
576744466,123,2021-10-18 15:25:40,7.2924816,80.6341583,2.69978
576744465,123,2021-10-18 15:25:41,7.2924816,80.6341583,0.0
576744464,123,2021-10-18 15:25:42,7.2924483,80.6341616,2.69978
576744599,123,2021-10-18 15:25:46,7.2923933,80.634185,0.0
576744598,123,2021-10-18 15:25:49,7.2923816,80.6342116,2.69978
576744708,123,2021-10-18 15:25:54,7.2923949,80.634285,0.0
576744734,123,2021-10-18 15:25:57,7.2924,80.6343266,2.69978
576745096,123,2021-10-18 15:26:00,7.2924066,80.6343516,0.0
576745093,123,2021-10-18 15:26:16,7.2924116,80.6344499,3.23974
576745242,123,2021-10-18 15:26:26,7.2924233,80.634655,0.0
576762814,123,2021-10-18 15:40:50,7.292885,80.6350499,2.69978
576764295,123,2021-10-18 15:41:05,7.2930883,80.6352316,4.31966
576764294,123,2021-10-18 15:41:20,7.2931166,80.6357749,8.63931
576764292,123,2021-10-18 15:41:35,7.2930566,80.6364749,9.17927
576764291,123,2021-10-18 15:41:50,7.2930716,80.6371933,8.63931
576764288,123,2021-10-18 15:41:57,7.2930866,80.6374516,0.0
576764475,123,2021-10-18 15:42:06,7.293085,80.6375483,3.7797
576765599,123,2021-10-18 15:42:21,7.2927816,80.637705,5.93953
576765598,123,2021-10-18 15:42:36,7.2921566,80.63756,10.2592
576765597,123,2021-10-18 15:42:51,7.2913333,80.637405,6.47948
576765596,123,2021-10-18 15:43:06,7.2910733,80.63783,3.23974
576765595,123,2021-10-18 15:43:08,7.2910566,80.6378816,0.0
576767481,123,2021-10-18 15:44:43,7.2909383,80.6381033,3.23974
576772342,123,2021-10-18 15:44:58,7.2906,80.6383833,7.5594
576772341,123,2021-10-18 15:45:13,7.2904933,80.6390316,9.17927
576772340,123,2021-10-18 15:45:28,7.2902583,80.6397266,11.8791
576771699,123,2021-10-18 15:45:43,7.2905833,80.6403533,8.63931
576771698,123,2021-10-18 15:45:58,7.290755,80.6409416,9.17927
576771697,123,2021-10-18 15:46:13,7.290615,80.64149,8.09935
576771696,123,2021-10-18 15:46:28,7.2902583,80.642035,7.5594
576771695,123,2021-10-18 15:46:43,7.2901233,80.6425783,7.01944
576771545,123,2021-10-18 15:46:58,7.2897383,80.643085,8.63931
576771544,123,2021-10-18 15:47:13,7.2891466,80.6437516,10.2592
576771543,123,2021-10-18 15:47:28,7.2890333,80.6442933,9.17927
576771542,123,2021-10-18 15:47:42,7.2888233,80.644785,9.71923
576771541,123,2021-10-18 15:47:57,7.288415,80.6452033,10.2592
576771540,123,2021-10-18 15:48:10,7.288055,80.6454383,0.0
576771694,123,2021-10-18 15:48:18,7.288,80.6453949,3.7797
576772338,123,2021-10-18 15:48:33,7.2875533,80.6452766,8.09935
576772337,123,2021-10-18 15:48:48,7.2876516,80.64574,7.5594
576772336,123,2021-10-18 15:48:51,7.2876933,80.6457649,0.0
576772625,123,2021-10-18 15:49:11,7.287795,80.645865,3.7797
576774043,123,2021-10-18 15:49:26,7.2874516,80.646525,18.3585
576774042,123,2021-10-18 15:49:41,7.286885,80.6474416,10.2592
576774041,123,2021-10-18 15:49:56,7.2873716,80.6478333,11.8791
576774040,123,2021-10-18 15:50:11,7.2880183,80.6472266,11.3391
576774039,123,2021-10-18 15:50:15,7.2881416,80.6471316,0.0
576774919,123,2021-10-18 15:50:59,7.2883516,80.6469566,2.69978
576776518,123,2021-10-18 15:51:14,7.2886916,80.64651,10.2592
576776517,123,2021-10-18 15:51:29,7.2895366,80.64621,11.3391
576776516,123,2021-10-18 15:51:44,7.2898333,80.6452466,14.5788
576776515,123,2021-10-18 15:51:59,7.2902316,80.644615,9.71923
576776514,123,2021-10-18 15:52:14,7.2904633,80.6440416,7.01944
576776513,123,2021-10-18 15:52:15,7.2904849,80.6440083,8.09935
576777020,123,2021-10-18 15:52:30,7.2910666,80.64336,9.17927
576777019,123,2021-10-18 15:52:42,7.2915366,80.6433233,9.71923
576777613,123,2021-10-18 15:52:57,7.2918833,80.643555,10.2592
576777612,123,2021-10-18 15:53:06,7.2916166,80.6439516,0.0
576777744,123,2021-10-18 15:53:15,7.2915549,80.6440166,3.23974
576777883,123,2021-10-18 15:53:22,7.2914483,80.6441383,0.0
576778646,123,2021-10-18 15:54:04,7.291365,80.6441966,3.23974
576778685,123,2021-10-18 15:54:06,7.2913533,80.6442083,0.0
576778804,123,2021-10-18 15:54:10,7.2913349,80.6442516,2.69978
576781669,123,2021-10-18 15:54:25,7.29113,80.6446316,8.63931
576781668,123,2021-10-18 15:54:40,7.2907266,80.6451566,9.71923
576781667,123,2021-10-18 15:54:55,7.2906,80.6458966,11.3391
